sample_name Run
SPY181515_03 190809_SND405_A_L001_AIMI-119
SPY181515_04 190809_SND405_A_L001_AIMI-119
SPY181515_05 190809_SND405_A_L001_AIMI-119
SPY181515_06 190809_SND405_A_L001_AIMI-119
SPY181515_07 190809_SND405_A_L001_AIMI-119
SPY181515_08 190809_SND405_A_L001_AIMI-119
SPY181515_09 190809_SND405_A_L001_AIMI-119
SPY181515_10 190809_SND405_A_L001_AIMI-119
SPY181515_11 190809_SND405_A_L001_AIMI-119
SPY181515_12 190809_SND405_A_L001_AIMI-119
SPY181516_01 190809_SND405_A_L001_AIMI-119
SPY181516_02 190809_SND405_A_L001_AIMI-119
SPY181516_03 190809_SND405_A_L001_AIMI-119
SPY181516_04 190809_SND405_A_L001_AIMI-119
SPY181516_05 190809_SND405_A_L001_AIMI-119
SPY181516_06 190809_SND405_A_L001_AIMI-119
SPY181516_07 190809_SND405_A_L001_AIMI-119
SPY181516_08 190809_SND405_A_L001_AIMI-119
SPY181516_09 190809_SND405_A_L001_AIMI-119
SPY181516_10 190809_SND405_A_L001_AIMI-119
SPY181516_11 190809_SND405_A_L001_AIMI-119
SPY181516_12 190809_SND405_A_L001_AIMI-119
SPY181517_01 190809_SND405_A_L001_AIMI-119
SPY181517_02 190809_SND405_A_L001_AIMI-119
SPY181517_03 190809_SND405_A_L001_AIMI-119
SPY181517_04 190809_SND405_A_L001_AIMI-119
SPY181517_05 190809_SND405_A_L001_AIMI-119
SPY181517_06 190809_SND405_A_L001_AIMI-119
SPY181517_07 190809_SND405_A_L001_AIMI-119
SPY181517_08 190809_SND405_A_L001_AIMI-119
SPY181517_09 190809_SND405_A_L001_AIMI-119
SPY181517_10 190809_SND405_A_L001_AIMI-119
SPY181517_11 190809_SND405_A_L001_AIMI-119
SPY181517_12 190809_SND405_A_L001_AIMI-119
SPY181518_01 190809_SND405_A_L001_AIMI-119
SPY181518_02 190809_SND405_A_L001_AIMI-119
SPY181518_03 190809_SND405_A_L001_AIMI-119
SPY181518_04 190809_SND405_A_L001_AIMI-119
SPY181518_05 190809_SND405_A_L001_AIMI-119
SPY181518_06 190809_SND405_A_L001_AIMI-119
SPY181518_07 190809_SND405_A_L001_AIMI-119
SPY181518_08 190809_SND405_A_L001_AIMI-119
SPY181518_09 190809_SND405_A_L001_AIMI-119
SPY181518_10 190809_SND405_A_L001_AIMI-119
SPY181518_11 190809_SND405_A_L001_AIMI-119
SPY181518_12 190809_SND405_A_L001_AIMI-119
SPY181519_01 190809_SND405_A_L001_AIMI-119
SPY181519_02 190809_SND405_A_L001_AIMI-119
SPY181519_03 190809_SND405_A_L001_AIMI-119
SPY181519_04 190809_SND405_A_L001_AIMI-119
SPY181519_05 190809_SND405_A_L001_AIMI-119
SPY181519_06 190809_SND405_A_L001_AIMI-119
SPY181519_07 190809_SND405_A_L001_AIMI-119
SPY181519_08 190809_SND405_A_L001_AIMI-119
SPY181519_09 190809_SND405_A_L001_AIMI-119
SPY181519_10 190809_SND405_A_L001_AIMI-119
SPY181519_11 190809_SND405_A_L001_AIMI-119
SPY181519_12 190809_SND405_A_L001_AIMI-119
SPY181520_01 190809_SND405_A_L001_AIMI-119
SPY181520_02 190809_SND405_A_L001_AIMI-119
SPY181520_03 190809_SND405_A_L001_AIMI-119
SPY181520_04 190809_SND405_A_L001_AIMI-119
SPY181520_05 190809_SND405_A_L001_AIMI-119
SPY181520_06 190809_SND405_A_L001_AIMI-119
SPY181520_07 190809_SND405_A_L001_AIMI-119
SPY181520_08 190809_SND405_A_L001_AIMI-119
SPY181520_09 190809_SND405_A_L001_AIMI-119
SPY181520_10 190809_SND405_A_L001_AIMI-119
SPY181520_11 190809_SND405_A_L001_AIMI-119
SPY181520_12 190809_SND405_A_L001_AIMI-119
CNEG3_01 190809_SND405_A_L001_AIMI-119
CNEG3_02 190809_SND405_A_L001_AIMI-119
CNEG3_03 190809_SND405_A_L001_AIMI-119
CNEG3_04 190809_SND405_A_L001_AIMI-119
CNEG3_05 190809_SND405_A_L001_AIMI-119
CNEG3_06 190809_SND405_A_L001_AIMI-119
CNEG3_07 190809_SND405_A_L001_AIMI-119
CNEG3_08 190809_SND405_A_L001_AIMI-119
CNEG3_09 190809_SND405_A_L001_AIMI-119
CNEG3_10 190809_SND405_A_L001_AIMI-119
CNEG3_11 190809_SND405_A_L001_AIMI-119
CNEG3_12 190809_SND405_A_L001_AIMI-119
SPY181521_01 190809_SND405_A_L001_AIMI-119
SPY181521_02 190809_SND405_A_L001_AIMI-119
