sample_name Run
SPY173265_04 180504_SND405_A_L001_AIMI-10
SPY173265_05 180504_SND405_A_L001_AIMI-10
SPY173265_06 180504_SND405_A_L001_AIMI-10
SPY173265_07 180504_SND405_A_L001_AIMI-10
SPY173265_08 180504_SND405_A_L001_AIMI-10
SPY173265_09 180504_SND405_A_L001_AIMI-10
SPY173265_10 180504_SND405_A_L001_AIMI-10
SPY173265_11 180504_SND405_A_L001_AIMI-10
SPY173265_12 180504_SND405_A_L001_AIMI-10
SPY173266_01 180504_SND405_A_L001_AIMI-10
SPY173266_02 180504_SND405_A_L001_AIMI-10
SPY173266_03 180504_SND405_A_L001_AIMI-10
SPY173266_04 180504_SND405_A_L001_AIMI-10
SPY173266_05 180504_SND405_A_L001_AIMI-10
SPY173266_06 180504_SND405_A_L001_AIMI-10
SPY173266_07 180504_SND405_A_L001_AIMI-10
SPY173266_08 180504_SND405_A_L001_AIMI-10
SPY173266_09 180504_SND405_A_L001_AIMI-10
SPY173266_10 180504_SND405_A_L001_AIMI-10
SPY173266_11 180504_SND405_A_L001_AIMI-10
SPY173266_12 180504_SND405_A_L001_AIMI-10
SPY173267_01 180504_SND405_A_L001_AIMI-10
SPY173267_02 180504_SND405_A_L001_AIMI-10
SPY173267_03 180504_SND405_A_L001_AIMI-10
SPY173267_04 180504_SND405_A_L001_AIMI-10
SPY173267_05 180504_SND405_A_L001_AIMI-10
SPY173267_06 180504_SND405_A_L001_AIMI-10
SPY173267_07 180504_SND405_A_L001_AIMI-10
SPY173267_08 180504_SND405_A_L001_AIMI-10
SPY173267_09 180504_SND405_A_L001_AIMI-10
SPY173267_10 180504_SND405_A_L001_AIMI-10
SPY173267_11 180504_SND405_A_L001_AIMI-10
SPY173267_12 180504_SND405_A_L001_AIMI-10
SPY173268_01 180504_SND405_A_L001_AIMI-10
SPY173268_02 180504_SND405_A_L001_AIMI-10
SPY173268_03 180504_SND405_A_L001_AIMI-10
SPY173268_04 180504_SND405_A_L001_AIMI-10
SPY173268_05 180504_SND405_A_L001_AIMI-10
SPY173268_06 180504_SND405_A_L001_AIMI-10
SPY173268_07 180504_SND405_A_L001_AIMI-10
SPY173268_08 180504_SND405_A_L001_AIMI-10
SPY173268_09 180504_SND405_A_L001_AIMI-10
SPY173268_10 180504_SND405_A_L001_AIMI-10
SPY173268_11 180504_SND405_A_L001_AIMI-10
SPY173268_12 180504_SND405_A_L001_AIMI-10
SPY173269_01 180504_SND405_A_L001_AIMI-10
SPY173269_02 180504_SND405_A_L001_AIMI-10
SPY173269_03 180504_SND405_A_L001_AIMI-10
SPY173269_04 180504_SND405_A_L001_AIMI-10
SPY173269_05 180504_SND405_A_L001_AIMI-10
SPY173269_06 180504_SND405_A_L001_AIMI-10
SPY173269_07 180504_SND405_A_L001_AIMI-10
SPY173269_08 180504_SND405_A_L001_AIMI-10
SPY173269_09 180504_SND405_A_L001_AIMI-10
SPY173269_10 180504_SND405_A_L001_AIMI-10
SPY173269_11 180504_SND405_A_L001_AIMI-10
SPY173269_12 180504_SND405_A_L001_AIMI-10
SPY173270_01 180504_SND405_A_L001_AIMI-10
SPY173270_02 180504_SND405_A_L001_AIMI-10
SPY173270_03 180504_SND405_A_L001_AIMI-10
SPY173270_04 180504_SND405_A_L001_AIMI-10
SPY173270_05 180504_SND405_A_L001_AIMI-10
SPY173270_06 180504_SND405_A_L001_AIMI-10
SPY173270_07 180504_SND405_A_L001_AIMI-10
SPY173270_08 180504_SND405_A_L001_AIMI-10
SPY173270_09 180504_SND405_A_L001_AIMI-10
SPY173270_10 180504_SND405_A_L001_AIMI-10
SPY173270_11 180504_SND405_A_L001_AIMI-10
SPY173270_12 180504_SND405_A_L001_AIMI-10
SPY173271_01 180504_SND405_A_L001_AIMI-10
SPY173271_02 180504_SND405_A_L001_AIMI-10
SPY173271_03 180504_SND405_A_L001_AIMI-10
SPY173271_04 180504_SND405_A_L001_AIMI-10
SPY173271_05 180504_SND405_A_L001_AIMI-10
SPY173271_06 180504_SND405_A_L001_AIMI-10
SPY173271_07 180504_SND405_A_L001_AIMI-10
SPY173271_08 180504_SND405_A_L001_AIMI-10
SPY173271_09 180504_SND405_A_L001_AIMI-10
SPY173271_10 180504_SND405_A_L001_AIMI-10
SPY173271_11 180504_SND405_A_L001_AIMI-10
SPY173271_12 180504_SND405_A_L001_AIMI-10
SPY173272_01 180504_SND405_A_L001_AIMI-10
SPY173272_02 180504_SND405_A_L001_AIMI-10
SPY173272_03 180504_SND405_A_L001_AIMI-10
SPY173272_04 180504_SND405_A_L001_AIMI-10
SPY173272_05 180504_SND405_A_L001_AIMI-10
SPY173272_06 180504_SND405_A_L001_AIMI-10
SPY173272_07 180504_SND405_A_L001_AIMI-10
SPY173272_08 180504_SND405_A_L001_AIMI-10
SPY173272_09 180504_SND405_A_L001_AIMI-10
SPY173272_10 180504_SND405_A_L001_AIMI-10
SPY173272_11 180504_SND405_A_L001_AIMI-10
SPY173272_12 180504_SND405_A_L001_AIMI-10
SPY180501_01 180504_SND405_A_L001_AIMI-10
SPY180501_02 180504_SND405_A_L001_AIMI-10
SPY180501_03 180504_SND405_A_L001_AIMI-10
SPY180501_04 180504_SND405_A_L001_AIMI-10
SPY180501_05 180504_SND405_A_L001_AIMI-10
SPY180501_06 180504_SND405_A_L001_AIMI-10
SPY180501_07 180504_SND405_A_L001_AIMI-10
SPY180501_08 180504_SND405_A_L001_AIMI-10
SPY180501_09 180504_SND405_A_L001_AIMI-10
SPY180501_10 180504_SND405_A_L001_AIMI-10
SPY180501_11 180504_SND405_A_L001_AIMI-10
SPY180501_12 180504_SND405_A_L001_AIMI-10
SPY173273_01 180504_SND405_A_L001_AIMI-10
SPY173273_02 180504_SND405_A_L001_AIMI-10
SPY173273_03 180504_SND405_A_L001_AIMI-10
SPY173273_04 180504_SND405_A_L001_AIMI-10
SPY173273_05 180504_SND405_A_L001_AIMI-10
SPY173273_06 180504_SND405_A_L001_AIMI-10
SPY173273_07 180504_SND405_A_L001_AIMI-10
SPY173273_08 180504_SND405_A_L001_AIMI-10
SPY173273_09 180504_SND405_A_L001_AIMI-10
SPY173273_10 180504_SND405_A_L001_AIMI-10
SPY173273_11 180504_SND405_A_L001_AIMI-10
SPY173273_12 180504_SND405_A_L001_AIMI-10
SPY173274_01 180504_SND405_A_L001_AIMI-10
SPY173274_02 180504_SND405_A_L001_AIMI-10
SPY173274_03 180504_SND405_A_L001_AIMI-10
SPY173274_04 180504_SND405_A_L001_AIMI-10
SPY173274_05 180504_SND405_A_L001_AIMI-10
SPY173274_06 180504_SND405_A_L001_AIMI-10
SPY173274_07 180504_SND405_A_L001_AIMI-10
SPY173274_08 180504_SND405_A_L001_AIMI-10
SPY173274_09 180504_SND405_A_L001_AIMI-10
SPY173274_10 180504_SND405_A_L001_AIMI-10
SPY173274_11 180504_SND405_A_L001_AIMI-10
SPY173274_12 180504_SND405_A_L001_AIMI-10
SPY173275_01 180504_SND405_A_L001_AIMI-10
SPY173275_02 180504_SND405_A_L001_AIMI-10
SPY173275_03 180504_SND405_A_L001_AIMI-10
SPY173275_04 180504_SND405_A_L001_AIMI-10
SPY173275_05 180504_SND405_A_L001_AIMI-10
SPY173275_06 180504_SND405_A_L001_AIMI-10
SPY173275_07 180504_SND405_A_L001_AIMI-10
SPY173275_08 180504_SND405_A_L001_AIMI-10
SPY173275_09 180504_SND405_A_L001_AIMI-10
