sample_name Run
SPY190520_05 200414_NB501473_A_L1-4_AIMI-219
SPY190520_06 200414_NB501473_A_L1-4_AIMI-219
SPY190520_07 200414_NB501473_A_L1-4_AIMI-219
SPY190520_08 200414_NB501473_A_L1-4_AIMI-219
SPY190520_09 200414_NB501473_A_L1-4_AIMI-219
SPY190520_10 200414_NB501473_A_L1-4_AIMI-219
SPY190520_11 200414_NB501473_A_L1-4_AIMI-219
SPY190520_12 200414_NB501473_A_L1-4_AIMI-219
SPY190529_01 200414_NB501473_A_L1-4_AIMI-219
SPY190529_02 200414_NB501473_A_L1-4_AIMI-219
SPY190529_03 200414_NB501473_A_L1-4_AIMI-219
SPY190529_04 200414_NB501473_A_L1-4_AIMI-219
SPY190529_05 200414_NB501473_A_L1-4_AIMI-219
SPY190529_06 200414_NB501473_A_L1-4_AIMI-219
SPY190529_07 200414_NB501473_A_L1-4_AIMI-219
SPY190529_08 200414_NB501473_A_L1-4_AIMI-219
SPY190529_09 200414_NB501473_A_L1-4_AIMI-219
SPY190529_10 200414_NB501473_A_L1-4_AIMI-219
SPY190529_11 200414_NB501473_A_L1-4_AIMI-219
SPY190529_12 200414_NB501473_A_L1-4_AIMI-219
CEXT2910_01 200414_NB501473_A_L1-4_AIMI-219
CEXT2910_02 200414_NB501473_A_L1-4_AIMI-219
CEXT2910_03 200414_NB501473_A_L1-4_AIMI-219
CEXT2910_04 200414_NB501473_A_L1-4_AIMI-219
CEXT2910_05 200414_NB501473_A_L1-4_AIMI-219
CEXT2910_06 200414_NB501473_A_L1-4_AIMI-219
CEXT2910_07 200414_NB501473_A_L1-4_AIMI-219
CEXT2910_08 200414_NB501473_A_L1-4_AIMI-219
CEXT2910_09 200414_NB501473_A_L1-4_AIMI-219
CEXT2910_10 200414_NB501473_A_L1-4_AIMI-219
CEXT2910_11 200414_NB501473_A_L1-4_AIMI-219
CEXT2910_12 200414_NB501473_A_L1-4_AIMI-219
SPY190536_01 200414_NB501473_A_L1-4_AIMI-219
SPY190536_02 200414_NB501473_A_L1-4_AIMI-219
SPY190536_03 200414_NB501473_A_L1-4_AIMI-219
SPY190536_04 200414_NB501473_A_L1-4_AIMI-219
SPY190536_05 200414_NB501473_A_L1-4_AIMI-219
SPY190536_06 200414_NB501473_A_L1-4_AIMI-219
SPY190536_07 200414_NB501473_A_L1-4_AIMI-219
SPY190536_08 200414_NB501473_A_L1-4_AIMI-219
SPY190536_09 200414_NB501473_A_L1-4_AIMI-219
SPY190536_10 200414_NB501473_A_L1-4_AIMI-219
SPY190536_11 200414_NB501473_A_L1-4_AIMI-219
SPY190536_12 200414_NB501473_A_L1-4_AIMI-219
SPY191581_01 200414_NB501473_A_L1-4_AIMI-219
SPY191581_02 200414_NB501473_A_L1-4_AIMI-219
SPY191581_03 200414_NB501473_A_L1-4_AIMI-219
SPY191581_04 200414_NB501473_A_L1-4_AIMI-219
SPY191581_05 200414_NB501473_A_L1-4_AIMI-219
SPY191581_06 200414_NB501473_A_L1-4_AIMI-219
SPY191581_07 200414_NB501473_A_L1-4_AIMI-219
SPY191581_08 200414_NB501473_A_L1-4_AIMI-219
SPY191581_09 200414_NB501473_A_L1-4_AIMI-219
SPY191581_10 200414_NB501473_A_L1-4_AIMI-219
SPY191581_11 200414_NB501473_A_L1-4_AIMI-219
SPY191581_12 200414_NB501473_A_L1-4_AIMI-219
CPCR_MB0320G_01 200414_NB501473_A_L1-4_AIMI-219
CPCR_MB0320G_02 200414_NB501473_A_L1-4_AIMI-219
CPCR_MB0320G_03 200414_NB501473_A_L1-4_AIMI-219
CPCR_MB0320G_04 200414_NB501473_A_L1-4_AIMI-219
CPCR_MB0320G_05 200414_NB501473_A_L1-4_AIMI-219
CPCR_MB0320G_06 200414_NB501473_A_L1-4_AIMI-219
CPCR_MB0320G_07 200414_NB501473_A_L1-4_AIMI-219
CPCR_MB0320G_08 200414_NB501473_A_L1-4_AIMI-219
CPCR_MB0320G_09 200414_NB501473_A_L1-4_AIMI-219
CPCR_MB0320G_10 200414_NB501473_A_L1-4_AIMI-219
CPCR_MB0320G_11 200414_NB501473_A_L1-4_AIMI-219
CPCR_MB0320G_12 200414_NB501473_A_L1-4_AIMI-219
SPY191589_01 200414_NB501473_A_L1-4_AIMI-220
SPY191589_02 200414_NB501473_A_L1-4_AIMI-220
SPY191589_03 200414_NB501473_A_L1-4_AIMI-220
