"SPY190428,""TR0050301"",1,""04/12/2019"",""GATOPE_FONDS_BLANCS"",""GATOPE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""10:53"",""11:13"",""20"",32,""5"",NA,NA,""marine"",""FONDS_BLANCS"",""LV02 393"",""-20.97107003"",""164.606232"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 394"",""164.598792"",""-20.96188104"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site57"",""site57"",""site61"",""site66"",""site89"",""site121""";
"SPY190417,""TR0050302"",2,""04/12/2019"",""GATOPE_FONDS_BLANCS"",""GATOPE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""11:52"",""12:17"",""25"",32,""5"",NA,NA,""marine"",""FONDS_BLANCS"",""LV02 397"",""-20.95967903"",""164.595707"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 398"",""164.586352"",""-20.95092698"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site57"",""site57"",""site61"",""site66"",""site89"",""site121""";
"SPY190426,""TR0050303"",3,""04/12/2019"",""GATOPE_FONDS_BLANCS"",""GATOPE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""12:57"",""13:18"",""21"",32,""5"",NA,NA,""marine"",""FONDS_BLANCS"",""LV02 400"",""-20.95097702"",""164.586165"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 401"",""164.575475"",""-20.94699302"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site57"",""site57"",""site61"",""site66"",""site89"",""site121""";
"SPY190429,""TR0050401"",1,""03/12/2019"",""GATOPE_BARRIERE_EXTERNE"",""GATOPE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""09:53"",""10:12"",""19"",32,""16"",NA,NA,""marine"",""RECIF_BARRIERE"",""LV02 370"",""-21.00414301"",""164.590195"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 371"",""164.581832"",""-21.00189197"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site57"",""site57"",""site61"",""site66"",""site89"",""site122""";
"SPY190419,""TR0050402"",2,""03/12/2019"",""GATOPE_BARRIERE_EXTERNE"",""GATOPE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""10:57"",""11:18"",""21"",32,""16"",NA,NA,""marine"",""RECIF_BARRIERE"",""LV02 373"",""-21.00147497"",""164.581627"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 374"",""164.575267"",""-20.99378801"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site57"",""site57"",""site61"",""site66"",""site89"",""site122""";
"SPY190432,""TR0050403"",3,""03/12/2019"",""GATOPE_BARRIERE_EXTERNE"",""GATOPE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""11:53"",""12:18"",""25"",32,""16"",NA,NA,""marine"",""RECIF_BARRIERE"",""LV02 376"",""-20.99376303"",""164.575358"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 377"",""164.569977"",""-20.99530497"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site57"",""site57"",""site61"",""site66"",""site89"",""site122""";
"SPY190427,""TR0060101"",1,""09/12/2019"",""GOLONE_BAIE"",""GOLONE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""15:12"",""15:33"",""21"",32,""10"",NA,NA,""marine"",""BAIE"",""LV02 419"",""-20.33672299"",""164.12554"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 420"",""164.128004"",""-20.34363303"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site58"",""site58"",""site62"",""site67"",""site90"",""site123""";
"SPY190441,""TR0060102"",2,""09/12/2019"",""GOLONE_BAIE"",""GOLONE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""16:09"",""16:30"",""21"",32,""10"",NA,NA,""marine"",""BAIE"",""LV02 422"",""-20.34456401"",""164.128379"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 423"",""164.123415"",""-20.34681698"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site58"",""site58"",""site62"",""site67"",""site90"",""site123""";
"SPY190422,""TR0060103"",3,""09/12/2019"",""GOLONE_BAIE"",""GOLONE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""17:03"",""17:23"",""20"",32,""10"",NA,NA,""marine"",""BAIE"",""LV02 426"",""-20.34452403"",""164.1217"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 427"",""164.116006"",""-20.336552"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site58"",""site58"",""site62"",""site67"",""site90"",""site123""";
"SPY191093,""TR0060201"",1,""11/12/2019"",""GOLONE_LAGON"",""GOLONE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""10:49"",""11:10"",""21"",32,""19"",NA,NA,""marine"",""LAGON"",""LV02 463"",""-20.39139303"",""164.02002"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 464"",""164.016531"",""-20.38483503"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site58"",""site58"",""site62"",""site68"",""site91"",""site124""";
"SPY191076,""TR0060202"",2,""11/12/2019"",""GOLONE_LAGON"",""GOLONE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""11:54"",""12:22"",""28"",32,""19"",NA,NA,""marine"",""LAGON"",""LV02 466"",""-20.38958204"",""164.029432"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 467"",""164.024827"",""-20.38425601"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site58"",""site58"",""site62"",""site68"",""site91"",""site124""";
"SPY190438,""TR0060203"",3,""11/12/2019"",""GOLONE_LAGON"",""GOLONE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""12:57"",""13:19"",""22"",32,""19"",NA,NA,""marine"",""LAGON"",""LV02 469"",""-20.37757698"",""164.027466"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 470"",""164.023512"",""-20.37243702"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site58"",""site58"",""site62"",""site68"",""site91"",""site124""";
"SPY191087,""TR0060301"",1,""11/12/2019"",""GOLONE_FONDS_BLANCS"",""GOLONE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""14:16"",""14:38"",""22"",32,""5"",NA,NA,""marine"",""FONDS_BLANCS"",""LV02 472"",""-20.37520699"",""163.940367"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 473"",""163.936216"",""-20.36881797"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site58"",""site58"",""site62"",""site68"",""site92"",""site125""";
"SPY191077,""TR0060302"",2,""11/12/2019"",""GOLONE_FONDS_BLANCS"",""GOLONE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""15:16"",""15:38"",""22"",32,""5"",NA,NA,""marine"",""FONDS_BLANCS"",""LV02 475"",""-20.36849703"",""163.935579"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 476"",""163.931676"",""-20.362237"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site58"",""site58"",""site62"",""site68"",""site92"",""site125""";
"SPY190430,""TR0060303"",3,""11/12/2019"",""GOLONE_FONDS_BLANCS"",""GOLONE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""16:19"",""16:43"",""24"",32,""5"",NA,NA,""marine"",""FONDS_BLANCS"",""LV02 478"",""-20.36162001"",""163.932218"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 479"",""163.929476"",""-20.35667603"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site58"",""site58"",""site62"",""site68"",""site92"",""site125""";
"SPY191078,""TR0060401"",1,""10/12/2019"",""GOLONE_BARRIERE_EXTERNE"",""GOLONE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""10:18"",""10:35"",""17"",32,""13"",NA,NA,""marine"",""RECIF_BARRIERE"",""LV02 437"",""-20.38080602"",""163.934214"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 438"",""163.930157"",""-20.37343204"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site58"",""site58"",""site62"",""site68"",""site92"",""site125""";
"SPY191079,""TR0060402"",2,""10/12/2019"",""GOLONE_BARRIERE_EXTERNE"",""GOLONE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""11:15"",""11:35"",""20"",32,""13"",NA,NA,""marine"",""RECIF_BARRIERE"",""LV02 440"",""-20.37345199"",""163.929701"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 441"",""163.925143"",""-20.36529204"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site58"",""site58"",""site62"",""site68"",""site92"",""site125""";
"SPY190424,""TR0060403"",3,""10/12/2019"",""GOLONE_BARRIERE_EXTERNE"",""GOLONE"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""REEF3.0"",""transect"",""transect_benthique"",""12:16"",""12:35"",""19"",32,""13"",NA,NA,""marine"",""RECIF_BARRIERE"",""LV02 444"",""-20.364925"",""163.924875"","""","""","""","""","""","""","""","""","""","""","""","""",""LV02 445"",""163.91924"",""-20.35949201"",0.2,""Florian Baletaud"",""LV"",""tuyau de 20 ou 30m desinfecte a la javel et rince entre deux transect"",""site58"",""site58"",""site62"",""site68"",""site92"",""site125""";
"SPY190389,""SM00101"",1,""43561"",""SM00101"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""08:14"","""","""",32,""143"",NA,NA,""marine"",""Sommet"","""",""-22.1632167"",""166.0911167"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site93"",""site126""";
"SPY190521,""SM00102"",1,""43561"",""SM00102"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""09:03"","""","""",32,""219"",NA,NA,""marine"",""Sommet"","""",""-22.1493167"",""166.0713333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site93"",""site126""";
"SPY190476,""SM00103"",1,""43561"",""SM00103"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:15"","""","""",32,""80"",NA,NA,""marine"",""Sommet"","""",""-22.0399"",""165.95378"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site54"",""site58"",""site63"",""site83"",""site112""";
"SPY190473,""SM00104"",1,""43561"",""SM00104"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:00"","""","""",32,""214"",NA,NA,""marine"",""Sommet"","""",""-22.13581"",""166.04781"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site93"",""site127""";
"SPY190529,""SM00105"",1,""43561"",""SM00105"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:46"","""","""",32,""197"",NA,NA,""marine"",""Sommet"","""",""-22.13098"",""166.03284"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site93"",""site127""";
"SPY190474,""SM00106"",1,""43561"",""SM00106"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""16:35"","""","""",32,""175"",NA,NA,""marine"",""Sommet"","""",""-22.12209"",""166.0147"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site93"",""site127""";
"SPY190400,""SM00107"",1,""43561"",""SM00107"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""10:06"","""","""",32,""210"",NA,NA,""marine"",""Sommet"","""",""-22.1"",""165.98333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site54"",""site58"",""site63"",""site83"",""site113""";
"SPY190466,""SM00108"",1,""43561"",""SM00108"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""17:26"","""","""",32,""149"",NA,NA,""marine"",""Sommet"","""",""-22.08215"",""165.976"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site54"",""site58"",""site63"",""site83"",""site113""";
"SPY190388,""SM00109"",1,""43561"",""SM00109"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""11:05"","""","""",32,""122"",NA,NA,""marine"",""Sommet"","""",""-22.0685"",""165.97032"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site54"",""site58"",""site63"",""site83"",""site113""";
"SPY190414,""SM00110"",1,""43561"",""SM00110"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""11:46"","""","""",32,""210"",NA,NA,""marine"",""Sommet"","""",""-22.03333"",""165.95"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site54"",""site58"",""site63"",""site83"",""site112""";
"SPY190524,""SM00201"",1,""43563"",""SM00201"",""Poya_Nepoui"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:20"","""","""",32,""187"",NA,NA,""marine"",""Sommet"","""",""-21.46667"",""165.03333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site56"",""site56"",""site60"",""site65"",""site94"",""site128""";
"SPY190413,""SM00202"",1,""43563"",""SM00202"",""Poya_Nepoui"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:04"","""","""",32,""95"",NA,NA,""marine"",""Sommet"","""",""-21.45483"",""165.04361"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site56"",""site56"",""site60"",""site65"",""site94"",""site128""";
"SPY190537,""SM00203"",1,""43563"",""SM00203"",""Poya_Nepoui"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:41"","""","""",32,""175"",NA,NA,""marine"",""Sommet"","""",""-21.44233"",""165.03484"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site56"",""site56"",""site60"",""site65"",""site94"",""site128""";
"SPY190399,""SM00204"",1,""43563"",""SM00204"",""Poya_Nepoui"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""16:20"","""","""",32,""148"",NA,NA,""marine"",""Sommet"","""",""-21.4381"",""165.02058"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site56"",""site56"",""site60"",""site65"",""site94"",""site128""";
"SPY190475,""SM00205"",1,""43563"",""SM00205"",""Poya_Nepoui"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""16:57"","""","""",32,""160"",NA,NA,""marine"",""Sommet"","""",""-21.44214"",""165.00621"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site56"",""site56"",""site60"",""site65"",""site94"",""site128""";
"SPY190467,""SM00206"",1,""43563"",""SM00206"",""Poya_Nepoui"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""08:40"","""","""",32,""218"",NA,NA,""marine"",""Sommet"","""",""-21.4406667"",""165.0345"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site56"",""site56"",""site60"",""site65"",""site94"",""site128""";
"SPY190478,""SM00207"",1,""43563"",""SM00207"",""Poya_Nepoui"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""09:28"","""","""",32,""88"",NA,NA,""marine"",""Sommet"","""",""-21.40673"",""164.92316"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site56"",""site56"",""site60"",""site65"",""site88"",""site119""";
"SPY190401,""SM00208"",1,""43563"",""SM00208"",""Poya_Nepoui"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""10:06"","""","""",32,""174"",NA,NA,""marine"",""Sommet"","""",""-21.39759"",""164.90327"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site56"",""site56"",""site60"",""site65"",""site88"",""site120""";
"SPY190520,""SM00209"",1,""43564"",""SM00209"",""Poya_Nepoui"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""13:43"","""","""",32,""89"",NA,NA,""marine"",""Sommet"","""",""-21.38347"",""164.88029"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site56"",""site56"",""site60"",""site65"",""site88"",""site120""";
"SPY190516,""SM00210"",1,""43564"",""SM00210"",""Poya_Nepoui"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:27"","""","""",32,""100"",NA,NA,""marine"",""Sommet"","""",""-21.37535"",""164.87529"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site56"",""site56"",""site60"",""site65"",""site88"",""site120""";
"SPY190460,""SM00210Blanc1"",1,""43564"",""SM00210"","""",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:27"","""","""",32,""100"",NA,NA,"""","""","""",""-21.37535"",""164.87529"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site56"",""site56"",""site60"",""site65"",""site88"",""site120""";
"SPY190500,""SM00210Blanc2"",1,""43564"",""SM00210"","""",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:27"","""","""",32,""100"",NA,NA,"""","""","""",""-21.37535"",""164.87529"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site56"",""site56"",""site60"",""site65"",""site88"",""site120""";
"SPY190415,""SM00301"",1,""43572"",""SM00301"",""Antigonia"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""12:33"","""","""",32,""54"",NA,NA,""marine"",""Sommet"","""",""-23.3911667"",""168.065"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site59"",""site60"",""site64"",""site70"",""site95"",""site129""";
"SPY190517,""SM00302"",1,""43572"",""SM00302"",""Antigonia"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""13:01"","""","""",32,""56"",NA,NA,""marine"",""Sommet"","""",""-23.4006667"",""168.0506667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site59"",""site60"",""site64"",""site70"",""site95"",""site129""";
"SPY190394,""SM00303"",1,""43572"",""SM00303"",""Antigonia"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:19"","""","""",32,""58"",NA,NA,""marine"",""Sommet"","""",""-23.4105"",""168.0671667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site59"",""site60"",""site64"",""site70"",""site95"",""site129""";
"SPY190470,""SM00304"",1,""43572"",""SM00304"",""Antigonia"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:03"","""","""",32,""70"",NA,NA,""marine"",""Sommet"","""",""-23.42"",""168.0816667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site59"",""site60"",""site64"",""site70"",""site95"",""site129""";
"SPY190412,""SM00305"",1,""43572"",""SM00305"",""Antigonia"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:41"","""","""",32,""58"",NA,NA,""marine"",""Sommet"","""",""-23.4048333"",""168.0825"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site59"",""site60"",""site64"",""site70"",""site95"",""site129""";
"SPY182611,""SM00306"",1,""43621"",""SM00306"",""Antigonia"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""16:20"","""","""",32,""60"",NA,NA,""marine"",""Sommet"","""",""-23.4368166666667"",""168.082233333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site59"",""site60"",""site64"",""site70"",""site95"",""site130""";
"SPY191578,""SM00307"",1,""43621"",""SM00307"",""Antigonia"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:08"","""","""",32,""59"",NA,NA,""marine"",""Sommet"","""",""-23.4514666666667"",""168.069933333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site59"",""site60"",""site64"",""site70"",""site95"",""site130""";
"SPY191581,""SM00308"",1,""43621"",""SM00308"",""Antigonia"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:20"","""","""",32,""66"",NA,NA,""marine"",""Sommet"","""",""-23.4669"",""168.07849"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site59"",""site60"",""site64"",""site70"",""site95"",""site130""";
"SPY191580,""SM00309"",1,""43621"",""SM00309"",""Antigonia"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""13:30"","""","""",32,""56,8"",NA,NA,""marine"",""Sommet"","""",""-23.470375"",""168.098366666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site59"",""site60"",""site64"",""site70"",""site95"",""site130""";
"SPT191579,""SM00310"",1,""43621"",""SM00310"",""Antigonia"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:42"","""","""",32,""66"",NA,NA,""marine"",""Sommet"","""",""-23.4501333333333"",""168.092383333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site59"",""site60"",""site64"",""site70"",""site95"",""site130""";
"SPY182043,""SM00401"",1,""43624"",""SM00401"",""Mont_Ile_Des_Pins"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""08:57"","""","""",32,""484"",NA,NA,""marine"",""Sommet"","""",""-22.3744"",""167.40445"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site60"",""site61"",""site65"",""site71"",""site96"",""site131""";
"SPY182605,""SM00402"",1,""43624"",""SM00402"",""Mont_Ile_Des_Pins"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""07:55"","""","""",32,""486"",NA,NA,""marine"",""Sommet"","""",""-22.3808666666667"",""167.3998"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site60"",""site61"",""site65"",""site71"",""site96"",""site131""";
"SPY190544,""SM00403"",1,""43624"",""SM00403"",""Mont_Ile_Des_Pins"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""07:00"","""","""",32,""488"",NA,NA,""marine"",""Sommet"","""",""-22.3847833333333"",""167.394966666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site60"",""site61"",""site65"",""site71"",""site96"",""site131""";
"SPY191599,""SM00404"",1,""43623"",""SM00404"",""Mont_Ile_Des_Pins"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:22"","""","""",32,""485"",NA,NA,""marine"",""Sommet"","""",""-22.3901166666667"",""167.395166666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site60"",""site61"",""site65"",""site71"",""site96"",""site131""";
"SPY191596,""SM00405"",1,""43623"",""SM00405"",""Mont_Ile_Des_Pins"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""11:22"","""","""",32,""484"",NA,NA,""marine"",""Sommet"","""",""-22.39565"",""167.40425"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site60"",""site61"",""site65"",""site71"",""site96"",""site131""";
"SPY191598,""SM00406"",1,""43623"",""SM00406"",""Mont_Ile_Des_Pins"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""12:25"","""","""",32,""471"",NA,NA,""marine"",""Sommet"","""",""-22.3912"",""167.411583333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site60"",""site61"",""site65"",""site71"",""site96"",""site131""";
