P1_F7;190809_SND405_A_L002_AIMI-120;Blank2_03;Blank;chond
P1_A1;190805_SN1126_A_L001_AIMI-121;SPY181730;providencia;chond
P1_B1;190805_SN1126_A_L001_AIMI-121;SPY181731;providencia;chond
P1_C1;190805_SN1126_A_L001_AIMI-121;SPY181732;providencia;chond
P1_D1;190805_SN1126_A_L001_AIMI-121;SPY181733;providencia;chond
P1_E1;190805_SN1126_A_L001_AIMI-121;SPY181734;providencia;chond
P1_F1;190805_SN1126_A_L001_AIMI-121;CNEGC2;providencia;chond
P1_G1;190805_SN1126_A_L001_AIMI-121;CNEGC6;providencia;chond
P1_H1;190805_SN1126_A_L001_AIMI-121;Blank3_01;Blank;chond
P1_A3;190805_SN1126_A_L001_AIMI-121;Blank3_02;Blank;chond
P1_B3;190805_SN1126_A_L001_AIMI-121;Blank3_03;Blank;chond
P1_C3;190805_SN1126_A_L001_AIMI-121;Blank3_04;Blank;chond
P1_D3;190805_SN1126_A_L001_AIMI-121;Blank3_05;Blank;chond
P1_E3;190805_SN1126_A_L001_AIMI-121;Blank3_06;Blank;chond
P1_F3;190805_SN1126_A_L001_AIMI-121;Blank3_07;Blank;chond
P1_G3;190805_SN1126_A_L001_AIMI-121;Blank3_08;Blank;chond
P1_H3;190805_SN1126_A_L001_AIMI-121;Blank3_09;Blank;chond
P1_A5;190805_SN1126_A_L001_AIMI-121;Blank3_10;Blank;chond
P1_B5;190805_SN1126_A_L001_AIMI-121;Blank3_11;Blank;chond
P1_C5;190805_SN1126_A_L001_AIMI-121;Blank3_12;Blank;chond
P1_D5;190805_SN1126_A_L001_AIMI-121;Blank3_13;Blank;chond
P1_E5;190805_SN1126_A_L001_AIMI-121;Blank3_14;Blank;chond
P1_F5;190805_SN1126_A_L001_AIMI-121;Blank3_15;Blank;chond
P1_G5;190805_SN1126_A_L001_AIMI-121;Blank3_16;Blank;chond
P1_H5;190805_SN1126_A_L001_AIMI-121;Blank3_17;Blank;chond
P1_A7;190805_SN1126_A_L001_AIMI-121;Blank3_18;Blank;chond
P1_B7;190805_SN1126_A_L001_AIMI-121;Blank3_19;Blank;chond
P1_C7;190805_SN1126_A_L001_AIMI-121;Blank3_20;Blank;chond
P1_D7;190805_SN1126_A_L001_AIMI-121;Blank3_21;Blank;chond
P1_E7;190805_SN1126_A_L001_AIMI-121;Blank3_22;Blank;chond
