"","family","n_motus","n_motus_total","prop","station","site","region"
"10","Lutjanidae",3,20,0.15,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"4","Clupeidae",2,20,0.1,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"7","Gobiidae",2,20,0.1,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"8","Labridae",2,20,0.1,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"1","Balistidae",1,20,0.05,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"2","Carangidae",1,20,0.05,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"3","Centrarchidae",1,20,0.05,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"5","Coryphaenidae",1,20,0.05,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"6","Exocoetidae",1,20,0.05,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"9","Loricariidae",1,20,0.05,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"11","Myctophidae",1,20,0.05,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"12","Nomeidae",1,20,0.05,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"13","Pomacentridae",1,20,0.05,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"14","Serranidae",1,20,0.05,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"15","Sparidae",1,20,0.05,"petit_cul_de_sac_marin_Large","guadeloupe","Caribbean"
"61","Engraulidae",4,26,0.153846153846154,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"121","Scaridae",3,26,0.115384615384615,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"17","Acanthuridae",2,26,0.0769230769230769,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"21","Carangidae",2,26,0.0769230769230769,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"51","Clupeidae",2,26,0.0769230769230769,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"71","Labridae",2,26,0.0769230769230769,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"81","Lutjanidae",2,26,0.0769230769230769,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"31","Centrarchidae",1,26,0.0384615384615385,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"41","Chaetodontidae",1,26,0.0384615384615385,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"91","Mullidae",1,26,0.0384615384615385,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"101","Myliobatidae",1,26,0.0384615384615385,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"111","Pomacentridae",1,26,0.0384615384615385,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"131","Scombridae",1,26,0.0384615384615385,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"141","Scorpaenidae",1,26,0.0384615384615385,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"151","Sparidae",1,26,0.0384615384615385,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"16","Sphyraenidae",1,26,0.0384615384615385,"petit_cul_de_sac_marin_cote","guadeloupe","Caribbean"
"18","Apogonidae",1,3,0.333333333333333,"sec_nord","guadeloupe","Caribbean"
"22","Clupeidae",1,3,0.333333333333333,"sec_nord","guadeloupe","Caribbean"
"32","Exocoetidae",1,3,0.333333333333333,"sec_nord","guadeloupe","Caribbean"
"52","Myctophidae",8,19,0.421052631578947,"sec_sud_1","guadeloupe","Caribbean"
"23","Exocoetidae",4,19,0.210526315789474,"sec_sud_1","guadeloupe","Caribbean"
"72","Scombridae",3,19,0.157894736842105,"sec_sud_1","guadeloupe","Caribbean"
"19","Bramidae",1,19,0.0526315789473684,"sec_sud_1","guadeloupe","Caribbean"
"33","Holocentridae",1,19,0.0526315789473684,"sec_sud_1","guadeloupe","Caribbean"
"42","Labridae",1,19,0.0526315789473684,"sec_sud_1","guadeloupe","Caribbean"
"62","Nomeidae",1,19,0.0526315789473684,"sec_sud_1","guadeloupe","Caribbean"
"92","Labridae",4,28,0.142857142857143,"pointe_ferry","guadeloupe","Caribbean"
"181","Scaridae",3,28,0.107142857142857,"pointe_ferry","guadeloupe","Caribbean"
"63","Exocoetidae",2,28,0.0714285714285714,"pointe_ferry","guadeloupe","Caribbean"
"73","Gobiidae",2,28,0.0714285714285714,"pointe_ferry","guadeloupe","Caribbean"
"122","Myctophidae",2,28,0.0714285714285714,"pointe_ferry","guadeloupe","Caribbean"
"161","Pomacentridae",2,28,0.0714285714285714,"pointe_ferry","guadeloupe","Caribbean"
"110","Acanthuridae",1,28,0.0357142857142857,"pointe_ferry","guadeloupe","Caribbean"
"24","Atherinidae",1,28,0.0357142857142857,"pointe_ferry","guadeloupe","Caribbean"
"34","Carangidae",1,28,0.0357142857142857,"pointe_ferry","guadeloupe","Caribbean"
"43","Clupeidae",1,28,0.0357142857142857,"pointe_ferry","guadeloupe","Caribbean"
"53","Diodontidae",1,28,0.0357142857142857,"pointe_ferry","guadeloupe","Caribbean"
"82","Holocentridae",1,28,0.0357142857142857,"pointe_ferry","guadeloupe","Caribbean"
"102","Lutjanidae",1,28,0.0357142857142857,"pointe_ferry","guadeloupe","Caribbean"
"112","Muraenidae",1,28,0.0357142857142857,"pointe_ferry","guadeloupe","Caribbean"
"132","Nemichthyidae",1,28,0.0357142857142857,"pointe_ferry","guadeloupe","Caribbean"
"142","Nomeidae",1,28,0.0357142857142857,"pointe_ferry","guadeloupe","Caribbean"
"152","Pomacanthidae",1,28,0.0357142857142857,"pointe_ferry","guadeloupe","Caribbean"
"171","Priacanthidae",1,28,0.0357142857142857,"pointe_ferry","guadeloupe","Caribbean"
"191","Scorpaenidae",1,28,0.0357142857142857,"pointe_ferry","guadeloupe","Caribbean"
"83","Labridae",5,26,0.192307692307692,"anse_bertrand_cote","guadeloupe","Caribbean"
"143","Scaridae",3,26,0.115384615384615,"anse_bertrand_cote","guadeloupe","Caribbean"
"113","Acanthuridae",2,26,0.0769230769230769,"anse_bertrand_cote","guadeloupe","Caribbean"
"35","Carangidae",2,26,0.0769230769230769,"anse_bertrand_cote","guadeloupe","Caribbean"
"133","Pomacentridae",2,26,0.0769230769230769,"anse_bertrand_cote","guadeloupe","Caribbean"
"25","Atherinidae",1,26,0.0384615384615385,"anse_bertrand_cote","guadeloupe","Caribbean"
"44","Clupeidae",1,26,0.0384615384615385,"anse_bertrand_cote","guadeloupe","Caribbean"
"54","Exocoetidae",1,26,0.0384615384615385,"anse_bertrand_cote","guadeloupe","Caribbean"
"64","Gobiidae",1,26,0.0384615384615385,"anse_bertrand_cote","guadeloupe","Caribbean"
"74","Holocentridae",1,26,0.0384615384615385,"anse_bertrand_cote","guadeloupe","Caribbean"
"93","Lutjanidae",1,26,0.0384615384615385,"anse_bertrand_cote","guadeloupe","Caribbean"
"103","Malacanthidae",1,26,0.0384615384615385,"anse_bertrand_cote","guadeloupe","Caribbean"
"114","Mullidae",1,26,0.0384615384615385,"anse_bertrand_cote","guadeloupe","Caribbean"
"123","Myctophidae",1,26,0.0384615384615385,"anse_bertrand_cote","guadeloupe","Caribbean"
"153","Scorpaenidae",1,26,0.0384615384615385,"anse_bertrand_cote","guadeloupe","Caribbean"
"162","Serranidae",1,26,0.0384615384615385,"anse_bertrand_cote","guadeloupe","Caribbean"
"172","Sparidae",1,26,0.0384615384615385,"anse_bertrand_cote","guadeloupe","Caribbean"
"115","Mullidae",1,2,0.5,"anse_bertrand_large","guadeloupe","Caribbean"
"26","Myctophidae",1,2,0.5,"anse_bertrand_large","guadeloupe","Caribbean"
"116","Acanthuridae",2,4,0.5,"anse_colas","guadeloupe","Caribbean"
"27","Clupeidae",1,4,0.25,"anse_colas","guadeloupe","Caribbean"
"36","Labridae",1,4,0.25,"anse_colas","guadeloupe","Caribbean"
"55","Myctophidae",7,18,0.388888888888889,"bouillante_large","guadeloupe","Caribbean"
"75","Scombridae",4,18,0.222222222222222,"bouillante_large","guadeloupe","Caribbean"
"37","Exocoetidae",3,18,0.166666666666667,"bouillante_large","guadeloupe","Caribbean"
"117","Albulidae",1,18,0.0555555555555556,"bouillante_large","guadeloupe","Caribbean"
"28","Bramidae",1,18,0.0555555555555556,"bouillante_large","guadeloupe","Caribbean"
"45","Gempylidae",1,18,0.0555555555555556,"bouillante_large","guadeloupe","Caribbean"
"65","Priacanthidae",1,18,0.0555555555555556,"bouillante_large","guadeloupe","Caribbean"
"118","Exocoetidae",2,2,1,"sec_sud_2","guadeloupe","Caribbean"
"104","Labridae",6,37,0.162162162162162,"jardin_eden","guadeloupe","Caribbean"
"154","Pomacentridae",5,37,0.135135135135135,"jardin_eden","guadeloupe","Caribbean"
"119","Lutjanidae",4,37,0.108108108108108,"jardin_eden","guadeloupe","Caribbean"
"163","Scaridae",3,37,0.0810810810810811,"jardin_eden","guadeloupe","Caribbean"
"120","Acanthuridae",2,37,0.0540540540540541,"jardin_eden","guadeloupe","Caribbean"
"66","Clupeidae",2,37,0.0540540540540541,"jardin_eden","guadeloupe","Caribbean"
"76","Diodontidae",2,37,0.0540540540540541,"jardin_eden","guadeloupe","Caribbean"
"124","Mullidae",2,37,0.0540540540540541,"jardin_eden","guadeloupe","Caribbean"
"182","Tetraodontidae",2,37,0.0540540540540541,"jardin_eden","guadeloupe","Caribbean"
"29","Albulidae",1,37,0.027027027027027,"jardin_eden","guadeloupe","Caribbean"
"38","Apogonidae",1,37,0.027027027027027,"jardin_eden","guadeloupe","Caribbean"
"46","Aulostomidae",1,37,0.027027027027027,"jardin_eden","guadeloupe","Caribbean"
"56","Belonidae",1,37,0.027027027027027,"jardin_eden","guadeloupe","Caribbean"
"84","Gobiidae",1,37,0.027027027027027,"jardin_eden","guadeloupe","Caribbean"
"94","Holocentridae",1,37,0.027027027027027,"jardin_eden","guadeloupe","Caribbean"
"134","Myliobatidae",1,37,0.027027027027027,"jardin_eden","guadeloupe","Caribbean"
"144","Nemichthyidae",1,37,0.027027027027027,"jardin_eden","guadeloupe","Caribbean"
"173","Serranidae",1,37,0.027027027027027,"jardin_eden","guadeloupe","Caribbean"
"155","Labridae",9,65,0.138461538461538,"fajou","guadeloupe","Caribbean"
"251","Pomacentridae",7,65,0.107692307692308,"fajou","guadeloupe","Caribbean"
"164","Lutjanidae",6,65,0.0923076923076923,"fajou","guadeloupe","Caribbean"
"57","Carangidae",4,65,0.0615384615384615,"fajou","guadeloupe","Caribbean"
"271","Scaridae",4,65,0.0615384615384615,"fajou","guadeloupe","Caribbean"
"291","Serranidae",4,65,0.0615384615384615,"fajou","guadeloupe","Caribbean"
"20","Muraenidae",3,65,0.0461538461538462,"fajou","guadeloupe","Caribbean"
"125","Acanthuridae",2,65,0.0307692307692308,"fajou","guadeloupe","Caribbean"
"39","Balistidae",2,65,0.0307692307692308,"fajou","guadeloupe","Caribbean"
"126","Gobiidae",2,65,0.0307692307692308,"fajou","guadeloupe","Caribbean"
"192","Mullidae",2,65,0.0307692307692308,"fajou","guadeloupe","Caribbean"
"210","Aulostomidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"47","Belonidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"67","Chaetodontidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"77","Clupeidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"85","Engraulidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"95","Exocoetidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"105","Gempylidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"1110","Ginglymostomatidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"135","Holocentridae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"145","Kyphosidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"174","Malacanthidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"183","Monacanthidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"211","Myliobatidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"221","Nemichthyidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"231","Nomeidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"241","Pomacanthidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"261","Priacanthidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"281","Scorpaenidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"30","Sphyraenidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"311","Tetraodontidae",1,65,0.0153846153846154,"fajou","guadeloupe","Caribbean"
"96","Lutjanidae",5,18,0.277777777777778,"st_rose","guadeloupe","Caribbean"
"127","Acanthuridae",2,18,0.111111111111111,"st_rose","guadeloupe","Caribbean"
"48","Clupeidae",2,18,0.111111111111111,"st_rose","guadeloupe","Caribbean"
"86","Labridae",2,18,0.111111111111111,"st_rose","guadeloupe","Caribbean"
"212","Albulidae",1,18,0.0555555555555556,"st_rose","guadeloupe","Caribbean"
"310","Chaetodontidae",1,18,0.0555555555555556,"st_rose","guadeloupe","Caribbean"
"58","Engraulidae",1,18,0.0555555555555556,"st_rose","guadeloupe","Caribbean"
"68","Gobiidae",1,18,0.0555555555555556,"st_rose","guadeloupe","Caribbean"
"78","Holocentridae",1,18,0.0555555555555556,"st_rose","guadeloupe","Caribbean"
"106","Myliobatidae",1,18,0.0555555555555556,"st_rose","guadeloupe","Caribbean"
"1111","Serranidae",1,18,0.0555555555555556,"st_rose","guadeloupe","Caribbean"
"59","Labridae",6,19,0.315789473684211,"pointe_chateau","guadeloupe","Caribbean"
"87","Pomacentridae",3,19,0.157894736842105,"pointe_chateau","guadeloupe","Caribbean"
"128","Acanthuridae",2,19,0.105263157894737,"pointe_chateau","guadeloupe","Caribbean"
"97","Scaridae",2,19,0.105263157894737,"pointe_chateau","guadeloupe","Caribbean"
"213","Apogonidae",1,19,0.0526315789473684,"pointe_chateau","guadeloupe","Caribbean"
"312","Carangidae",1,19,0.0526315789473684,"pointe_chateau","guadeloupe","Caribbean"
"49","Clupeidae",1,19,0.0526315789473684,"pointe_chateau","guadeloupe","Caribbean"
"69","Mullidae",1,19,0.0526315789473684,"pointe_chateau","guadeloupe","Caribbean"
"79","Muraenidae",1,19,0.0526315789473684,"pointe_chateau","guadeloupe","Caribbean"
"107","Serranidae",1,19,0.0526315789473684,"pointe_chateau","guadeloupe","Caribbean"
"410","Labridae",2,8,0.25,"chateau_petite_terre","guadeloupe","Caribbean"
"510","Lutjanidae",2,8,0.25,"chateau_petite_terre","guadeloupe","Caribbean"
"129","Acanthuridae",1,8,0.125,"chateau_petite_terre","guadeloupe","Caribbean"
"214","Balistidae",1,8,0.125,"chateau_petite_terre","guadeloupe","Caribbean"
"313","Clupeidae",1,8,0.125,"chateau_petite_terre","guadeloupe","Caribbean"
"610","Myctophidae",1,8,0.125,"chateau_petite_terre","guadeloupe","Caribbean"
"98","Labridae",5,33,0.151515151515152,"petite_terre1","guadeloupe","Caribbean"
"314","Carangidae",3,33,0.0909090909090909,"petite_terre1","guadeloupe","Caribbean"
"88","Kyphosidae",3,33,0.0909090909090909,"petite_terre1","guadeloupe","Caribbean"
"108","Lutjanidae",3,33,0.0909090909090909,"petite_terre1","guadeloupe","Caribbean"
"146","Pomacentridae",3,33,0.0909090909090909,"petite_terre1","guadeloupe","Caribbean"
"130","Acanthuridae",2,33,0.0606060606060606,"petite_terre1","guadeloupe","Caribbean"
"215","Balistidae",2,33,0.0606060606060606,"petite_terre1","guadeloupe","Caribbean"
"411","Diodontidae",2,33,0.0606060606060606,"petite_terre1","guadeloupe","Caribbean"
"710","Holocentridae",2,33,0.0606060606060606,"petite_terre1","guadeloupe","Caribbean"
"511","Ginglymostomatidae",1,33,0.0303030303030303,"petite_terre1","guadeloupe","Caribbean"
"611","Gobiidae",1,33,0.0303030303030303,"petite_terre1","guadeloupe","Caribbean"
"1112","Monacanthidae",1,33,0.0303030303030303,"petite_terre1","guadeloupe","Caribbean"
"1210","Mullidae",1,33,0.0303030303030303,"petite_terre1","guadeloupe","Caribbean"
"136","Muraenidae",1,33,0.0303030303030303,"petite_terre1","guadeloupe","Caribbean"
"156","Scaridae",1,33,0.0303030303030303,"petite_terre1","guadeloupe","Caribbean"
"165","Scorpaenidae",1,33,0.0303030303030303,"petite_terre1","guadeloupe","Caribbean"
"175","Serranidae",1,33,0.0303030303030303,"petite_terre1","guadeloupe","Caribbean"
"1211","Labridae",8,41,0.195121951219512,"petite_terre2","guadeloupe","Caribbean"
"1113","Kyphosidae",4,41,0.0975609756097561,"petite_terre2","guadeloupe","Caribbean"
"412","Carangidae",3,41,0.0731707317073171,"petite_terre2","guadeloupe","Caribbean"
"137","Acanthuridae",2,41,0.0487804878048781,"petite_terre2","guadeloupe","Caribbean"
"711","Exocoetidae",2,41,0.0487804878048781,"petite_terre2","guadeloupe","Caribbean"
"109","Holocentridae",2,41,0.0487804878048781,"petite_terre2","guadeloupe","Caribbean"
"138","Lutjanidae",2,41,0.0487804878048781,"petite_terre2","guadeloupe","Caribbean"
"157","Monacanthidae",2,41,0.0487804878048781,"petite_terre2","guadeloupe","Caribbean"
"166","Mullidae",2,41,0.0487804878048781,"petite_terre2","guadeloupe","Caribbean"
"176","Muraenidae",2,41,0.0487804878048781,"petite_terre2","guadeloupe","Caribbean"
"193","Pomacentridae",2,41,0.0487804878048781,"petite_terre2","guadeloupe","Caribbean"
"216","Balistidae",1,41,0.024390243902439,"petite_terre2","guadeloupe","Caribbean"
"315","Belonidae",1,41,0.024390243902439,"petite_terre2","guadeloupe","Caribbean"
"512","Clupeidae",1,41,0.024390243902439,"petite_terre2","guadeloupe","Caribbean"
"612","Diodontidae",1,41,0.024390243902439,"petite_terre2","guadeloupe","Caribbean"
"89","Ginglymostomatidae",1,41,0.024390243902439,"petite_terre2","guadeloupe","Caribbean"
"99","Gobiidae",1,41,0.024390243902439,"petite_terre2","guadeloupe","Caribbean"
"147","Malacanthidae",1,41,0.024390243902439,"petite_terre2","guadeloupe","Caribbean"
"184","Myliobatidae",1,41,0.024390243902439,"petite_terre2","guadeloupe","Caribbean"
"201","Scaridae",1,41,0.024390243902439,"petite_terre2","guadeloupe","Caribbean"
"217","Serranidae",1,41,0.024390243902439,"petite_terre2","guadeloupe","Caribbean"
"167","Labridae",9,75,0.12,"patch3","providencia","Caribbean"
"252","Pomacentridae",8,75,0.106666666666667,"patch3","providencia","Caribbean"
"177","Lutjanidae",6,75,0.08,"patch3","providencia","Caribbean"
"218","Muraenidae",6,75,0.08,"patch3","providencia","Caribbean"
"316","Balistidae",3,75,0.04,"patch3","providencia","Caribbean"
"139","Gobiidae",3,75,0.04,"patch3","providencia","Caribbean"
"222","Myctophidae",3,75,0.04,"patch3","providencia","Caribbean"
"262","Scaridae",3,75,0.04,"patch3","providencia","Caribbean"
"140","Acanthuridae",2,75,0.0266666666666667,"patch3","providencia","Caribbean"
"219","Apogonidae",2,75,0.0266666666666667,"patch3","providencia","Caribbean"
"513","Carangidae",2,75,0.0266666666666667,"patch3","providencia","Caribbean"
"613","Carcharhinidae",2,75,0.0266666666666667,"patch3","providencia","Caribbean"
"910","Diodontidae",2,75,0.0266666666666667,"patch3","providencia","Caribbean"
"1212","Gobiesocidae",2,75,0.0266666666666667,"patch3","providencia","Caribbean"
"148","Holocentridae",2,75,0.0266666666666667,"patch3","providencia","Caribbean"
"158","Kyphosidae",2,75,0.0266666666666667,"patch3","providencia","Caribbean"
"202","Mullidae",2,75,0.0266666666666667,"patch3","providencia","Caribbean"
"242","Pomacanthidae",2,75,0.0266666666666667,"patch3","providencia","Caribbean"
"301","Tetraodontidae",2,75,0.0266666666666667,"patch3","providencia","Caribbean"
"413","Belonidae",1,75,0.0133333333333333,"patch3","providencia","Caribbean"
"712","Chaetodontidae",1,75,0.0133333333333333,"patch3","providencia","Caribbean"
"810","Clupeidae",1,75,0.0133333333333333,"patch3","providencia","Caribbean"
"1010","Gempylidae",1,75,0.0133333333333333,"patch3","providencia","Caribbean"
"1114","Ginglymostomatidae",1,75,0.0133333333333333,"patch3","providencia","Caribbean"
"185","Megalopidae",1,75,0.0133333333333333,"patch3","providencia","Caribbean"
"194","Moringuidae",1,75,0.0133333333333333,"patch3","providencia","Caribbean"
"232","Myliobatidae",1,75,0.0133333333333333,"patch3","providencia","Caribbean"
"272","Scombridae",1,75,0.0133333333333333,"patch3","providencia","Caribbean"
"282","Serranidae",1,75,0.0133333333333333,"patch3","providencia","Caribbean"
"292","Sphyraenidae",1,75,0.0133333333333333,"patch3","providencia","Caribbean"
"317","Urotrygonidae",1,75,0.0133333333333333,"patch3","providencia","Caribbean"
"1213","Labridae",7,52,0.134615384615385,"patch1","providencia","Caribbean"
"911","Gobiidae",5,52,0.0961538461538462,"patch1","providencia","Caribbean"
"149","Lutjanidae",4,52,0.0769230769230769,"patch1","providencia","Caribbean"
"203","Pomacentridae",4,52,0.0769230769230769,"patch1","providencia","Caribbean"
"1115","Kyphosidae",3,52,0.0576923076923077,"patch1","providencia","Caribbean"
"223","Scaridae",3,52,0.0576923076923077,"patch1","providencia","Caribbean"
"150","Acanthuridae",2,52,0.0384615384615385,"patch1","providencia","Caribbean"
"220","Apogonidae",2,52,0.0384615384615385,"patch1","providencia","Caribbean"
"514","Clupeidae",2,52,0.0384615384615385,"patch1","providencia","Caribbean"
"614","Diodontidae",2,52,0.0384615384615385,"patch1","providencia","Caribbean"
"811","Ginglymostomatidae",2,52,0.0384615384615385,"patch1","providencia","Caribbean"
"243","Trichomycteridae",2,52,0.0384615384615385,"patch1","providencia","Caribbean"
"253","Urotrygonidae",2,52,0.0384615384615385,"patch1","providencia","Caribbean"
"318","Aulostomidae",1,52,0.0192307692307692,"patch1","providencia","Caribbean"
"414","Carangidae",1,52,0.0192307692307692,"patch1","providencia","Caribbean"
"713","Eleotridae",1,52,0.0192307692307692,"patch1","providencia","Caribbean"
"1011","Holocentridae",1,52,0.0192307692307692,"patch1","providencia","Caribbean"
"1310","Loricariidae",1,52,0.0192307692307692,"patch1","providencia","Caribbean"
"159","Mugilidae",1,52,0.0192307692307692,"patch1","providencia","Caribbean"
"168","Mullidae",1,52,0.0192307692307692,"patch1","providencia","Caribbean"
"178","Muraenidae",1,52,0.0192307692307692,"patch1","providencia","Caribbean"
"186","Myliobatidae",1,52,0.0192307692307692,"patch1","providencia","Caribbean"
"195","Pomacanthidae",1,52,0.0192307692307692,"patch1","providencia","Caribbean"
"2110","Rachycentridae",1,52,0.0192307692307692,"patch1","providencia","Caribbean"
"233","Tetraodontidae",1,52,0.0192307692307692,"patch1","providencia","Caribbean"
"204","Labridae",8,72,0.111111111111111,"providencia_east","providencia","Caribbean"
"2111","Lutjanidae",6,72,0.0833333333333333,"providencia_east","providencia","Caribbean"
"283","Pomacentridae",6,72,0.0833333333333333,"providencia_east","providencia","Caribbean"
"415","Balistidae",4,72,0.0555555555555556,"providencia_east","providencia","Caribbean"
"244","Muraenidae",4,72,0.0555555555555556,"providencia_east","providencia","Caribbean"
"319","Urotrygonidae",4,72,0.0555555555555556,"providencia_east","providencia","Caribbean"
