"","scale","total","turnover","nestedness"
"196","inter-transect",0.691588785046729,0.65979381443299,0.0317949706137393
"197","inter-transect",0.662921348314607,0.587155963302752,0.0757653850118545
"198","inter-transect",0.644067796610169,0.608695652173913,0.0353721444362564
"199","inter-transect",NA,NA,NA
"200","inter-transect",0.749279538904899,0.703071672354949,0.0462078665499503
"201","inter-transect",0.490196078431373,0.409090909090909,0.0811051693404635
"202","inter-transect",NA,NA,NA
"203","inter-transect",0.568181818181818,0.486486486486487,0.0816953316953317
"204","inter-transect",NA,NA,NA
"205","inter-transect",NA,NA,NA
"206","inter-transect",NA,NA,NA
"207","inter-transect",0.584615384615385,0.571428571428571,0.0131868131868132
"208","inter-transect",0.617647058823529,0.617647058823529,0
"209","inter-transect",0.679245283018868,0.638297872340426,0.0409474106784424
"210","inter-transect",0.595744680851064,0.457142857142857,0.138601823708207
"211","inter-transect",0.553191489361702,0.432432432432432,0.12075905692927
"212","inter-transect",0.601503759398496,0.554621848739496,0.0468819106590004
"213","inter-transect",NA,NA,NA
"214","inter-transect",0.5625,0.533333333333333,0.0291666666666667
"215","inter-transect",0.631578947368421,0.60377358490566,0.0278053624627607
"216","inter-transect",0.666666666666667,0.642857142857143,0.0238095238095238
"217","inter-transect",NA,NA,NA
"218","inter-transect",NA,NA,NA
"219","inter-transect",NA,NA,NA
"220","inter-transect",0.548387096774194,0.5,0.0483870967741935
"221","inter-transect",0.463414634146341,0.45,0.0134146341463415
"222","inter-transect",0.574193548387097,0.484375,0.0898185483870968
"223","inter-transect",NA,NA,NA
"224","inter-transect",0.558823529411765,0.516129032258065,0.0426944971537002
"225","inter-transect",0.59375,0.551724137931034,0.0420258620689655
"226","inter-transect",0.590909090909091,0.571428571428571,0.0194805194805195
"227","inter-transect",0.796471329552615,0.770759403832505,0.0257119257201097
"228","inter-transect",0.758064516129032,0.714038128249567,0.0440263878794655
"229","inter-transect",0.7984267453294,0.763552479815456,0.0348742655139446
"230","inter-transect",NA,NA,NA
"231","inter-transect",NA,NA,NA
"232","inter-transect",NA,NA,NA
"233","inter-transect",0.593406593406593,0.463768115942029,0.129638477464564
"234","inter-transect",0.565217391304348,0.545454545454545,0.0197628458498024
"235","inter-transect",0.766480446927374,0.725361366622865,0.0411190803045096
"236","inter-transect",0.799596503026227,0.756535947712418,0.043060555313809
"237","inter-transect",0.797583081570997,0.735873850197109,0.0617092313738879
"238","inter-transect",NA,NA,NA
"239","inter-transect",NA,NA,NA
"240","inter-transect",0.808695652173913,0.782608695652174,0.0260869565217391
"241","inter-transect",0.840633737185461,0.78992628992629,0.0507074472591714
"242","inter-transect",0.820578778135048,0.786534047436878,0.0340447306981699
"243","inter-transect",0.784834123222749,0.730083234244946,0.0547508889778023
"244","inter-transect",NA,NA,NA
"245","inter-transect",NA,NA,NA
