"","family","n_motus","n_motus_total","prop","station","site","province"
"21","Lutjanidae",16,104,0.153846153846154,"LENG003","site43","Western_Coral_Triangle"
"18","Labridae",8,104,0.0769230769230769,"LENG003","site43","Western_Coral_Triangle"
"33","Serranidae",8,104,0.0769230769230769,"LENG003","site43","Western_Coral_Triangle"
"1","Acanthuridae",6,104,0.0576923076923077,"LENG003","site43","Western_Coral_Triangle"
"9","Dasyatidae",6,104,0.0576923076923077,"LENG003","site43","Western_Coral_Triangle"
"2","Balistidae",5,104,0.0480769230769231,"LENG003","site43","Western_Coral_Triangle"
"4","Carangidae",5,104,0.0480769230769231,"LENG003","site43","Western_Coral_Triangle"
"16","Holocentridae",5,104,0.0480769230769231,"LENG003","site43","Western_Coral_Triangle"
"12","Gobiidae",3,104,0.0288461538461538,"LENG003","site43","Western_Coral_Triangle"
"19","Leiognathidae",3,104,0.0288461538461538,"LENG003","site43","Western_Coral_Triangle"
"23","Mullidae",3,104,0.0288461538461538,"LENG003","site43","Western_Coral_Triangle"
"29","Pomacentridae",3,104,0.0288461538461538,"LENG003","site43","Western_Coral_Triangle"
"7","Clupeidae",2,104,0.0192307692307692,"LENG003","site43","Western_Coral_Triangle"
"13","Haemulidae",2,104,0.0192307692307692,"LENG003","site43","Western_Coral_Triangle"
"24","Muraenidae",2,104,0.0192307692307692,"LENG003","site43","Western_Coral_Triangle"
"25","Myctophidae",2,104,0.0192307692307692,"LENG003","site43","Western_Coral_Triangle"
"26","Myliobatidae",2,104,0.0192307692307692,"LENG003","site43","Western_Coral_Triangle"
"32","Scombridae",2,104,0.0192307692307692,"LENG003","site43","Western_Coral_Triangle"
"34","Siganidae",2,104,0.0192307692307692,"LENG003","site43","Western_Coral_Triangle"
"35","Sphyraenidae",2,104,0.0192307692307692,"LENG003","site43","Western_Coral_Triangle"
"3","Belonidae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"5","Carcharhinidae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"6","Chaetodontidae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"8","Congridae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"10","Engraulidae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"11","Exocoetidae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"14","Hemiramphidae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"15","Hemiscylliidae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"17","Kyphosidae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"20","Lethrinidae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"22","Malacanthidae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"27","Nemipteridae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"28","Pinguipedidae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"30","Priacanthidae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"31","Scaridae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"36","Tetraodontidae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"37","Zanclidae",1,104,0.00961538461538462,"LENG003","site43","Western_Coral_Triangle"
"211","Labridae",33,236,0.139830508474576,"LENG013","site44","Western_Coral_Triangle"
"351","Pomacentridae",26,236,0.110169491525424,"LENG013","site44","Western_Coral_Triangle"
"231","Lutjanidae",22,236,0.0932203389830508,"LENG013","site44","Western_Coral_Triangle"
"40","Serranidae",19,236,0.0805084745762712,"LENG013","site44","Western_Coral_Triangle"
"110","Acanthuridae",18,236,0.076271186440678,"LENG013","site44","Western_Coral_Triangle"
"210","Apogonidae",15,236,0.0635593220338983,"LENG013","site44","Western_Coral_Triangle"
"171","Gobiidae",9,236,0.038135593220339,"LENG013","site44","Western_Coral_Triangle"
"261","Muraenidae",7,236,0.0296610169491525,"LENG013","site44","Western_Coral_Triangle"
"310","Balistidae",6,236,0.0254237288135593,"LENG013","site44","Western_Coral_Triangle"
"221","Lethrinidae",6,236,0.0254237288135593,"LENG013","site44","Western_Coral_Triangle"
"91","Chaetodontidae",5,236,0.0211864406779661,"LENG013","site44","Western_Coral_Triangle"
"201","Holocentridae",5,236,0.0211864406779661,"LENG013","site44","Western_Coral_Triangle"
"251","Mullidae",5,236,0.0211864406779661,"LENG013","site44","Western_Coral_Triangle"
"43","Tetraodontidae",5,236,0.0211864406779661,"LENG013","site44","Western_Coral_Triangle"
"341","Pomacanthidae",4,236,0.0169491525423729,"LENG013","site44","Western_Coral_Triangle"
"38","Scaridae",4,236,0.0169491525423729,"LENG013","site44","Western_Coral_Triangle"
"39","Scombridae",4,236,0.0169491525423729,"LENG013","site44","Western_Coral_Triangle"
"51","Blenniidae",3,236,0.0127118644067797,"LENG013","site44","Western_Coral_Triangle"
"131","Dasyatidae",3,236,0.0127118644067797,"LENG013","site44","Western_Coral_Triangle"
"311","Pinguipedidae",3,236,0.0127118644067797,"LENG013","site44","Western_Coral_Triangle"
"41","Siganidae",3,236,0.0127118644067797,"LENG013","site44","Western_Coral_Triangle"
"45","Belonidae",2,236,0.00847457627118644,"LENG013","site44","Western_Coral_Triangle"
"71","Carangidae",2,236,0.00847457627118644,"LENG013","site44","Western_Coral_Triangle"
"81","Carcharhinidae",2,236,0.00847457627118644,"LENG013","site44","Western_Coral_Triangle"
"111","Cirrhitidae",2,236,0.00847457627118644,"LENG013","site44","Western_Coral_Triangle"
"141","Engraulidae",2,236,0.00847457627118644,"LENG013","site44","Western_Coral_Triangle"
"151","Exocoetidae",2,236,0.00847457627118644,"LENG013","site44","Western_Coral_Triangle"
"271","Myctophidae",2,236,0.00847457627118644,"LENG013","site44","Western_Coral_Triangle"
"42","Sphyraenidae",2,236,0.00847457627118644,"LENG013","site44","Western_Coral_Triangle"
"61","Callionymidae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"101","Chanidae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"121","Congridae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"161","Fistulariidae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"181","Haemulidae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"191","Hemiscylliidae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"241","Monacanthidae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"281","Myliobatidae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"291","Osphronemidae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"301","Ostraciidae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"321","Plesiopidae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"331","Poeciliidae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"361","Pseudochromidae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"371","Rhinobatidae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"44","Zanclidae",1,236,0.00423728813559322,"LENG013","site44","Western_Coral_Triangle"
"192","Lutjanidae",17,103,0.16504854368932,"LENG015","site44","Western_Coral_Triangle"
"112","Acanthuridae",11,103,0.106796116504854,"LENG015","site44","Western_Coral_Triangle"
"272","Pomacentridae",8,103,0.0776699029126214,"LENG015","site44","Western_Coral_Triangle"
"62","Carangidae",5,103,0.0485436893203883,"LENG015","site44","Western_Coral_Triangle"
"302","Scombridae",5,103,0.0485436893203883,"LENG015","site44","Western_Coral_Triangle"
"312","Serranidae",5,103,0.0485436893203883,"LENG015","site44","Western_Coral_Triangle"
"142","Haemulidae",4,103,0.0388349514563107,"LENG015","site44","Western_Coral_Triangle"
"72","Chaetodontidae",3,103,0.029126213592233,"LENG015","site44","Western_Coral_Triangle"
"113","Dasyatidae",3,103,0.029126213592233,"LENG015","site44","Western_Coral_Triangle"
"182","Lethrinidae",3,103,0.029126213592233,"LENG015","site44","Western_Coral_Triangle"
"46","Balistidae",2,103,0.0194174757281553,"LENG015","site44","Western_Coral_Triangle"
"122","Engraulidae",2,103,0.0194174757281553,"LENG015","site44","Western_Coral_Triangle"
"132","Exocoetidae",2,103,0.0194174757281553,"LENG015","site44","Western_Coral_Triangle"
"172","Labridae",2,103,0.0194174757281553,"LENG015","site44","Western_Coral_Triangle"
"202","Mugilidae",2,103,0.0194174757281553,"LENG015","site44","Western_Coral_Triangle"
"212","Mullidae",2,103,0.0194174757281553,"LENG015","site44","Western_Coral_Triangle"
"222","Muraenidae",2,103,0.0194174757281553,"LENG015","site44","Western_Coral_Triangle"
"232","Myctophidae",2,103,0.0194174757281553,"LENG015","site44","Western_Coral_Triangle"
"262","Pomacanthidae",2,103,0.0194174757281553,"LENG015","site44","Western_Coral_Triangle"
"322","Siganidae",2,103,0.0194174757281553,"LENG015","site44","Western_Coral_Triangle"
"332","Sphyraenidae",2,103,0.0194174757281553,"LENG015","site44","Western_Coral_Triangle"
"352","Tetraodontidae",2,103,0.0194174757281553,"LENG015","site44","Western_Coral_Triangle"
"213","Albulidae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"313","Apogonidae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"52","Belonidae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"82","Chanidae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"92","Cirrhitidae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"102","Clupeidae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"152","Hemiramphidae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"162","Holocentridae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"242","Nemipteridae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"252","Nomeidae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"282","Rhinobatidae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"292","Scaridae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"342","Synodontidae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"362","Trichiuridae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"372","Zanclidae",1,103,0.00970873786407767,"LENG015","site44","Western_Coral_Triangle"
"273","Serranidae",9,66,0.136363636363636,"LENG020","site45","Western_Coral_Triangle"
"233","Pomacentridae",7,66,0.106060606060606,"LENG020","site45","Western_Coral_Triangle"
"173","Lutjanidae",6,66,0.0909090909090909,"LENG020","site45","Western_Coral_Triangle"
"283","Siganidae",4,66,0.0606060606060606,"LENG020","site45","Western_Coral_Triangle"
"63","Carangidae",3,66,0.0454545454545455,"LENG020","site45","Western_Coral_Triangle"
"73","Clupeidae",3,66,0.0454545454545455,"LENG020","site45","Western_Coral_Triangle"
"93","Engraulidae",3,66,0.0454545454545455,"LENG020","site45","Western_Coral_Triangle"
"153","Labridae",3,66,0.0454545454545455,"LENG020","site45","Western_Coral_Triangle"
"114","Acanthuridae",2,66,0.0303030303030303,"LENG020","site45","Western_Coral_Triangle"
"47","Balistidae",2,66,0.0303030303030303,"LENG020","site45","Western_Coral_Triangle"
"83","Dasyatidae",2,66,0.0303030303030303,"LENG020","site45","Western_Coral_Triangle"
"193","Mugilidae",2,66,0.0303030303030303,"LENG020","site45","Western_Coral_Triangle"
"253","Scaridae",2,66,0.0303030303030303,"LENG020","site45","Western_Coral_Triangle"
"263","Scombridae",2,66,0.0303030303030303,"LENG020","site45","Western_Coral_Triangle"
"214","Ambassidae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"314","Aphaniidae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"53","Belonidae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"103","Ephippidae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"115","Exocoetidae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"123","Gobiidae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"133","Haemulidae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"143","Kyphosidae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"163","Lethrinidae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"183","Melanotaeniidae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"203","Myliobatidae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"215","Osphronemidae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"223","Pempheridae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"243","Pristigasteridae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"293","Trichiuridae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"303","Zanclidae",1,66,0.0151515151515152,"LENG020","site45","Western_Coral_Triangle"
"184","Lutjanidae",16,117,0.136752136752137,"LENG046","site48","Western_Coral_Triangle"
"294","Serranidae",14,117,0.11965811965812,"LENG046","site48","Western_Coral_Triangle"
"264","Pomacentridae",8,117,0.0683760683760684,"LENG046","site48","Western_Coral_Triangle"
"216","Apogonidae",7,117,0.0598290598290598,"LENG046","site48","Western_Coral_Triangle"
"174","Lethrinidae",7,117,0.0598290598290598,"LENG046","site48","Western_Coral_Triangle"
"315","Balistidae",6,117,0.0512820512820513,"LENG046","site48","Western_Coral_Triangle"
"84","Dasyatidae",6,117,0.0512820512820513,"LENG046","site48","Western_Coral_Triangle"
"124","Gobiidae",6,117,0.0512820512820513,"LENG046","site48","Western_Coral_Triangle"
"116","Acanthuridae",4,117,0.0341880341880342,"LENG046","site48","Western_Coral_Triangle"
"134","Haemulidae",4,117,0.0341880341880342,"LENG046","site48","Western_Coral_Triangle"
"48","Carangidae",3,117,0.0256410256410256,"LENG046","site48","Western_Coral_Triangle"
"164","Labridae",3,117,0.0256410256410256,"LENG046","site48","Western_Coral_Triangle"
"323","Sphyraenidae",3,117,0.0256410256410256,"LENG046","site48","Western_Coral_Triangle"
"54","Carcharhinidae",2,117,0.0170940170940171,"LENG046","site48","Western_Coral_Triangle"
"104","Engraulidae",2,117,0.0170940170940171,"LENG046","site48","Western_Coral_Triangle"
"154","Holocentridae",2,117,0.0170940170940171,"LENG046","site48","Western_Coral_Triangle"
"204","Mullidae",2,117,0.0170940170940171,"LENG046","site48","Western_Coral_Triangle"
"217","Myctophidae",2,117,0.0170940170940171,"LENG046","site48","Western_Coral_Triangle"
"254","Pomacanthidae",2,117,0.0170940170940171,"LENG046","site48","Western_Coral_Triangle"
"274","Scaridae",2,117,0.0170940170940171,"LENG046","site48","Western_Coral_Triangle"
"284","Scombridae",2,117,0.0170940170940171,"LENG046","site48","Western_Coral_Triangle"
"64","Chaetodontidae",1,117,0.00854700854700855,"LENG046","site48","Western_Coral_Triangle"
"74","Clupeidae",1,117,0.00854700854700855,"LENG046","site48","Western_Coral_Triangle"
"94","Emmelichthyidae",1,117,0.00854700854700855,"LENG046","site48","Western_Coral_Triangle"
"117","Exocoetidae",1,117,0.00854700854700855,"LENG046","site48","Western_Coral_Triangle"
"144","Hemiramphidae",1,117,0.00854700854700855,"LENG046","site48","Western_Coral_Triangle"
"194","Malacanthidae",1,117,0.00854700854700855,"LENG046","site48","Western_Coral_Triangle"
"224","Opistognathidae",1,117,0.00854700854700855,"LENG046","site48","Western_Coral_Triangle"
"234","Osphronemidae",1,117,0.00854700854700855,"LENG046","site48","Western_Coral_Triangle"
"244","Pempheridae",1,117,0.00854700854700855,"LENG046","site48","Western_Coral_Triangle"
"304","Siganidae",1,117,0.00854700854700855,"LENG046","site48","Western_Coral_Triangle"
"316","Sparidae",1,117,0.00854700854700855,"LENG046","site48","Western_Coral_Triangle"
"333","Synodontidae",1,117,0.00854700854700855,"LENG046","site48","Western_Coral_Triangle"
"343","Tetraodontidae",1,117,0.00854700854700855,"LENG046","site48","Western_Coral_Triangle"
"353","Zanclidae",1,117,0.00854700854700855,"LENG046","site48","Western_Coral_Triangle"
"235","Lutjanidae",17,165,0.103030303030303,"LENG016","site44","Western_Coral_Triangle"
"317","Pomacentridae",16,165,0.096969696969697,"LENG016","site44","Western_Coral_Triangle"
"218","Labridae",15,165,0.0909090909090909,"LENG016","site44","Western_Coral_Triangle"
"354","Serranidae",13,165,0.0787878787878788,"LENG016","site44","Western_Coral_Triangle"
"118","Acanthuridae",11,165,0.0666666666666667,"LENG016","site44","Western_Coral_Triangle"
"225","Lethrinidae",8,165,0.0484848484848485,"LENG016","site44","Western_Coral_Triangle"
"135","Dasyatidae",6,165,0.0363636363636364,"LENG016","site44","Western_Coral_Triangle"
"175","Gobiidae",6,165,0.0363636363636364,"LENG016","site44","Western_Coral_Triangle"
"75","Carangidae",5,165,0.0303030303030303,"LENG016","site44","Western_Coral_Triangle"
"205","Holocentridae",5,165,0.0303030303030303,"LENG016","site44","Western_Coral_Triangle"
"265","Muraenidae",5,165,0.0303030303030303,"LENG016","site44","Western_Coral_Triangle"
"318","Apogonidae",4,165,0.0242424242424242,"LENG016","site44","Western_Coral_Triangle"
"95","Chaetodontidae",4,165,0.0242424242424242,"LENG016","site44","Western_Coral_Triangle"
"275","Myctophidae",4,165,0.0242424242424242,"LENG016","site44","Western_Coral_Triangle"
"305","Pomacanthidae",4,165,0.0242424242424242,"LENG016","site44","Western_Coral_Triangle"
"49","Balistidae",3,165,0.0181818181818182,"LENG016","site44","Western_Coral_Triangle"
"145","Engraulidae",3,165,0.0181818181818182,"LENG016","site44","Western_Coral_Triangle"
"245","Mugilidae",3,165,0.0181818181818182,"LENG016","site44","Western_Coral_Triangle"
"255","Mullidae",3,165,0.0181818181818182,"LENG016","site44","Western_Coral_Triangle"
"344","Scombridae",3,165,0.0181818181818182,"LENG016","site44","Western_Coral_Triangle"
"363","Siganidae",3,165,0.0181818181818182,"LENG016","site44","Western_Coral_Triangle"
"125","Congridae",2,165,0.0121212121212121,"LENG016","site44","Western_Coral_Triangle"
"155","Ephippidae",2,165,0.0121212121212121,"LENG016","site44","Western_Coral_Triangle"
"334","Scaridae",2,165,0.0121212121212121,"LENG016","site44","Western_Coral_Triangle"
"373","Sphyraenidae",2,165,0.0121212121212121,"LENG016","site44","Western_Coral_Triangle"
"391","Tetraodontidae",2,165,0.0121212121212121,"LENG016","site44","Western_Coral_Triangle"
"219","Aphaniidae",1,165,0.00606060606060606,"LENG016","site44","Western_Coral_Triangle"
"55","Belonidae",1,165,0.00606060606060606,"LENG016","site44","Western_Coral_Triangle"
"65","Bramidae",1,165,0.00606060606060606,"LENG016","site44","Western_Coral_Triangle"
"85","Carcharhinidae",1,165,0.00606060606060606,"LENG016","site44","Western_Coral_Triangle"
"105","Chanidae",1,165,0.00606060606060606,"LENG016","site44","Western_Coral_Triangle"
"119","Cirrhitidae",1,165,0.00606060606060606,"LENG016","site44","Western_Coral_Triangle"
"165","Exocoetidae",1,165,0.00606060606060606,"LENG016","site44","Western_Coral_Triangle"
"185","Haemulidae",1,165,0.00606060606060606,"LENG016","site44","Western_Coral_Triangle"
"195","Hemiscylliidae",1,165,0.00606060606060606,"LENG016","site44","Western_Coral_Triangle"
"285","Myliobatidae",1,165,0.00606060606060606,"LENG016","site44","Western_Coral_Triangle"
"295","Pempheridae",1,165,0.00606060606060606,"LENG016","site44","Western_Coral_Triangle"
"324","Pseudochromidae",1,165,0.00606060606060606,"LENG016","site44","Western_Coral_Triangle"
"381","Synodontidae",1,165,0.00606060606060606,"LENG016","site44","Western_Coral_Triangle"
"401","Zanclidae",1,165,0.00606060606060606,"LENG016","site44","Western_Coral_Triangle"
"206","Lutjanidae",10,98,0.102040816326531,"LENG018","site45","Western_Coral_Triangle"
"325","Serranidae",9,98,0.0918367346938776,"LENG018","site45","Western_Coral_Triangle"
"120","Acanthuridae",6,98,0.0612244897959184,"LENG018","site45","Western_Coral_Triangle"
"56","Carangidae",6,98,0.0612244897959184,"LENG018","site45","Western_Coral_Triangle"
"106","Dasyatidae",6,98,0.0612244897959184,"LENG018","site45","Western_Coral_Triangle"
"236","Mullidae",4,98,0.0408163265306122,"LENG018","site45","Western_Coral_Triangle"
"296","Pomacentridae",4,98,0.0408163265306122,"LENG018","site45","Western_Coral_Triangle"
"335","Sphyraenidae",4,98,0.0408163265306122,"LENG018","site45","Western_Coral_Triangle"
"345","Synodontidae",4,98,0.0408163265306122,"LENG018","site45","Western_Coral_Triangle"
"319","Apogonidae",3,98,0.0306122448979592,"LENG018","site45","Western_Coral_Triangle"
"76","Chaetodontidae",3,98,0.0306122448979592,"LENG018","site45","Western_Coral_Triangle"
"1110","Engraulidae",3,98,0.0306122448979592,"LENG018","site45","Western_Coral_Triangle"
"156","Haemulidae",3,98,0.0306122448979592,"LENG018","site45","Western_Coral_Triangle"
"3110","Scombridae",3,98,0.0306122448979592,"LENG018","site45","Western_Coral_Triangle"
"66","Carcharhinidae",2,98,0.0204081632653061,"LENG018","site45","Western_Coral_Triangle"
"86","Clupeidae",2,98,0.0204081632653061,"LENG018","site45","Western_Coral_Triangle"
"166","Holocentridae",2,98,0.0204081632653061,"LENG018","site45","Western_Coral_Triangle"
"196","Lethrinidae",2,98,0.0204081632653061,"LENG018","site45","Western_Coral_Triangle"
"256","Myctophidae",2,98,0.0204081632653061,"LENG018","site45","Western_Coral_Triangle"
"286","Pomacanthidae",2,98,0.0204081632653061,"LENG018","site45","Western_Coral_Triangle"
"306","Scaridae",2,98,0.0204081632653061,"LENG018","site45","Western_Coral_Triangle"
"220","Aphaniidae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"410","Balistidae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"96","Congridae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"126","Ephippidae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"136","Exocoetidae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"146","Gobiidae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"176","Labridae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"186","Leiognathidae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"2110","Menidae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"226","Mugilidae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"246","Muraenidae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"266","Myliobatidae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"276","Opistognathidae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"355","Terapontidae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"364","Triacanthidae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"374","Zanclidae",1,98,0.0102040816326531,"LENG018","site45","Western_Coral_Triangle"
"97","Myctophidae",5,26,0.192307692307692,"LENG053","site50","Western_Coral_Triangle"
"137","Scombridae",4,26,0.153846153846154,"LENG053","site50","Western_Coral_Triangle"
"411","Carangidae",3,26,0.115384615384615,"LENG053","site50","Western_Coral_Triangle"
"107","Myliobatidae",2,26,0.0769230769230769,"LENG053","site50","Western_Coral_Triangle"
"127","Acanthuridae",1,26,0.0384615384615385,"LENG053","site50","Western_Coral_Triangle"
"227","Apogonidae",1,26,0.0384615384615385,"LENG053","site50","Western_Coral_Triangle"
"320","Ariidae",1,26,0.0384615384615385,"LENG053","site50","Western_Coral_Triangle"
"57","Chaetodontidae",1,26,0.0384615384615385,"LENG053","site50","Western_Coral_Triangle"
"67","Congridae",1,26,0.0384615384615385,"LENG053","site50","Western_Coral_Triangle"
"77","Dasyatidae",1,26,0.0384615384615385,"LENG053","site50","Western_Coral_Triangle"
"87","Engraulidae",1,26,0.0384615384615385,"LENG053","site50","Western_Coral_Triangle"
"1111","Orectolobidae",1,26,0.0384615384615385,"LENG053","site50","Western_Coral_Triangle"
"128","Scaridae",1,26,0.0384615384615385,"LENG053","site50","Western_Coral_Triangle"
"147","Scorpaenidae",1,26,0.0384615384615385,"LENG053","site50","Western_Coral_Triangle"
"157","Serranidae",1,26,0.0384615384615385,"LENG053","site50","Western_Coral_Triangle"
"167","Sphyraenidae",1,26,0.0384615384615385,"LENG053","site50","Western_Coral_Triangle"
"168","Lutjanidae",8,55,0.145454545454545,"LENG025","site45","Western_Coral_Triangle"
"108","Engraulidae",5,55,0.0909090909090909,"LENG025","site45","Western_Coral_Triangle"
"138","Haemulidae",4,55,0.0727272727272727,"LENG025","site45","Western_Coral_Triangle"
"207","Pomacentridae",4,55,0.0727272727272727,"LENG025","site45","Western_Coral_Triangle"
"237","Serranidae",4,55,0.0727272727272727,"LENG025","site45","Western_Coral_Triangle"
"68","Carangidae",3,55,0.0545454545454545,"LENG025","site45","Western_Coral_Triangle"
"2111","Scombridae",3,55,0.0545454545454545,"LENG025","site45","Western_Coral_Triangle"
"129","Acanthuridae",2,55,0.0363636363636364,"LENG025","site45","Western_Coral_Triangle"
"58","Belonidae",2,55,0.0363636363636364,"LENG025","site45","Western_Coral_Triangle"
"88","Chaetodontidae",2,55,0.0363636363636364,"LENG025","site45","Western_Coral_Triangle"
"177","Mullidae",2,55,0.0363636363636364,"LENG025","site45","Western_Coral_Triangle"
"228","Apogonidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"326","Ariidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"412","Balistidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"78","Carcharhinidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"98","Clupeidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"1112","Ephippidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"1210","Exocoetidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"148","Leiognathidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"158","Lethrinidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"187","Nemipteridae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"197","Pomacanthidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"229","Scorpaenidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"247","Siganidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"257","Sphyraenidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"267","Terapontidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"277","Zanclidae",1,55,0.0181818181818182,"LENG025","site45","Western_Coral_Triangle"
"1211","Myctophidae",4,27,0.148148148148148,"LENG058","site52","Western_Coral_Triangle"
"149","Scombridae",4,27,0.148148148148148,"LENG058","site52","Western_Coral_Triangle"
"130","Belonidae",2,27,0.0740740740740741,"LENG058","site52","Western_Coral_Triangle"
"327","Carangidae",2,27,0.0740740740740741,"LENG058","site52","Western_Coral_Triangle"
"79","Engraulidae",2,27,0.0740740740740741,"LENG058","site52","Western_Coral_Triangle"
