SurveyID;SiteCode;Site.name;SiteLat;SiteLong;Country;State;Location;Ecoregion;province;realm;Acanthuridae;Anarhichadidae;Aplodactylidae;Apogonidae;Arripidae;Aulopidae;Aulostomidae;Balistidae;Batrachoididae;Belonidae;Berycidae;Blenniidae;Bothidae;Brachaeluridae;Bythitidae;Caesionidae;Callanthiidae;Callionymidae;Caracanthidae;Carangidae;Carcharhinidae;Centriscidae;Chaenopsidae;Chaetodontidae;Chanidae;Cheilodactylidae;Chironemidae;Cirrhitidae;Clupeidae;Congridae;Creediidae;Dasyatidae;Dinolestidae;Diodontidae;Echeneidae;Elopidae;Enoplosidae;Ephippidae;Fistulariidae;Gerreidae;Ginglymostomatidae;Glaucosomatidae;Gobiesocidae;Gobiidae;Grammatidae;Haemulidae;Hemiramphidae;Hemiscylliidae;Heterodontidae;Holocentridae;Hypnidae;Inermiidae;Kyphosidae;Labridae;Labrisomidae;Latidae;Latridae;Lethrinidae;Lutjanidae;Malacanthidae;Megalopidae;Microdesmidae;Mobulidae;Monacanthidae;Monocentridae;Monodactylidae;Moridae;Mugilidae;Mullidae;Muraenidae;Myliobatidae;Nemipteridae;Odacidae;Odontaspididae;Ophichthidae;Opistognathidae;Oplegnathidae;Orectolobidae;Ostraciidae;Parascorpididae;Parascylliidae;Pempheridae;Pempherididae;Pentacerotidae;Percophidae;Pholidichthyidae;Pinguipedidae;Platycephalidae;Plesiopidae;Plotosidae;Pomacanthidae;Pomacentridae;Priacanthidae;Pseudochromidae;Ptereleotridae;Rhinobatidae;Scaridae;Sciaenidae;Scombridae;Scorpaenidae;Scyliorhinidae;Sebastidae;Serranidae;Siganidae;Sparidae;Sphyraenidae;Sphyrnidae;Squatinidae;Synanceiidae;Syngnathidae;Synodontidae;Terapontidae;Tetraodontidae;Trachichthyidae;Tripterygiidae;Urolophidae;Zanclidae
912345505;CS196;Ashmore NE entrance bommie;-10.22136;144.5932;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
912345506;CS196;Ashmore NE entrance bommie;-10.22136;144.5932;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1
912345507;GBR50;Yule Passage;-10.38352;143.929;Australia;Queensland;Great Barrier Reef;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
912345508;GBR51;Seven Reefs east;-10.28793;143.7176;Australia;Queensland;Great Barrier Reef;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
912345509;GBR51;Seven Reefs east;-10.28793;143.7176;Australia;Queensland;Great Barrier Reef;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
912345510;CS199;Ashmore NW Wall;-10.14325;144.4407;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
912345512;CS200;Ashmore Reef NW slope;-10.11558;144.4578;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912345513;CS201;Ashmore Reef NNW point;-10.07613;144.4715;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
912345514;CS201;Ashmore Reef NNW point;-10.07613;144.4715;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912345515;CS190;Ashmore Reef lagoon east entrance;-10.29918;144.5215;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
912345516;CS185;Ashmore reef lagoon South;-10.44533;144.4492;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
912345517;CS185;Ashmore reef lagoon South;-10.44533;144.4492;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912345518;GBR50;Yule Passage;-10.38352;143.929;Australia;Queensland;Great Barrier Reef;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
912345519;CS200;Ashmore Reef NW slope;-10.11558;144.4578;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
912345521;GBR48;Forbes Island Bommie West;-12.28091;143.403;Australia;Queensland;Great Barrier Reef;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
912345522;GBR49;Forbes Island Isthmus Rf;-12.29055;143.4023;Australia;Queensland;Great Barrier Reef;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
912345523;CS188;Ashmore Rf Lagoon Bommie SW;-10.44121;144.4302;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912345524;CS189;Ashmore Rf Lagoon SW;-10.44697;144.4335;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912345526;CS193;Boot Rf Wall;-10.03875;144.692;Australia;Queensland;Coral Sea;Gulf of Papua;Sahul Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
912345527;CS197;Ashmore NE Bommie;-10.22733;144.5896;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
912345528;CS198;Ashmore NE Lagoon;-10.23257;144.5868;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
912345530;GBR48;Forbes Island Bommie West;-12.28091;143.403;Australia;Queensland;Great Barrier Reef;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912345531;GBR49;Forbes Island Isthmus Rf;-12.29055;143.4023;Australia;Queensland;Great Barrier Reef;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
912345532;CS188;Ashmore Rf Lagoon Bommie SW;-10.44121;144.4302;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
912345533;CS189;Ashmore Rf Lagoon SW;-10.44697;144.4335;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912345534;CS191;Ashmore Rf Lagoon East Bommie;-10.37448;144.5339;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
912345535;CS193;Boot Rf Wall;-10.03875;144.692;Australia;Queensland;Coral Sea;Gulf of Papua;Sahul Shelf;Central Indo-Pacific;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
912345536;CS197;Ashmore NE Bommie;-10.22733;144.5896;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
912345537;CS198;Ashmore NE Lagoon;-10.23257;144.5868;Australia;Queensland;Coral Sea;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
912345538;GBR52;Seven Reefs Anchorage;-10.2875;143.7098;Australia;Queensland;Great Barrier Reef;Torres Strait Northern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
912345710;AIMS1;Masthead Site 3;-23.53652;151.7573;Australia;Queensland;Capricorn Group;Central and Southern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
912345711;AIMS1;Masthead Site 3;-23.53652;151.7573;Australia;Queensland;Capricorn Group;Central and Southern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
912345712;AIMS2;Masthead Site 1;-23.5341;151.7497;Australia;Queensland;Capricorn Group;Central and Southern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
912345713;AIMS2;Masthead Site 1;-23.5341;151.7497;Australia;Queensland;Capricorn Group;Central and Southern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
912345716;AIMS4;Erskyne Island Site 1;-23.49835;151.7747;Australia;Queensland;Capricorn Group;Central and Southern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
912345717;AIMS4;Erskyne Island Site 1;-23.49835;151.7747;Australia;Queensland;Capricorn Group;Central and Southern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
912345718;AIMS5;Erskyne Island Site 2;-23.49845;151.7789;Australia;Queensland;Capricorn Group;Central and Southern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1
912345719;AIMS5;Erskyne Island Site 2;-23.49845;151.7789;Australia;Queensland;Capricorn Group;Central and Southern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
912345722;AIMS7;Broomfield Reef Site 2;-23.25245;151.9454;Australia;Queensland;Capricorn Group;Central and Southern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912345723;AIMS7;Broomfield Reef Site 2;-23.25245;151.9454;Australia;Queensland;Capricorn Group;Central and Southern Great Barrier Reef;Northeast Australian Shelf;Central Indo-Pacific;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
