"species_name","class_name"
"Stolephorus_chinensis","Actinopteri"
"Stolephorus_waitei","Actinopteri"
"Boulengeromyrus_knoepffleri","Actinopteri"
"Brienomyrus_brachyistius","Actinopteri"
"Brachyhypopomus_occidentalis","Actinopteri"
"Campylomormyrus_numenius","Actinopteri"
"Hyperopisus_bebe","Actinopteri"
"Isichthys_henryi","Actinopteri"
"Ivindomyrus_marchei","Actinopteri"
"Marcusenius_senegalensis","Actinopteri"
"Mormyrops_anguilloides","Actinopteri"
"Mormyrus_rume","Actinopteri"
"Paramormyrops_sp._MAG","Actinopteri"
"Pollimyrus_adspersus","Actinopteri"
"Stomatorhinus_cf._ater_CU_6164","Actinopteri"
"Clupeichthys_aesarnensis","Actinopteri"
"Clupeichthys_perakensis","Actinopteri"
"Clupeoides_borneensis","Actinopteri"
"Clupeoides_sp._Chao_Phraya","Actinopteri"
"Ehirava_fluviatilis","Actinopteri"
"Clupeichthys_goniognathus","Actinopteri"
"Sundasalanx_praecox","Actinopteri"
"Sundasalanx_sp._Chao_Phraya","Actinopteri"
"Harengula_jaguana","Actinopteri"
"Hyperlophus_vittatus","Actinopteri"
"Potamalosa_richmondia","Actinopteri"
"Odaxothrissa_losera","Actinopteri"
"Microthrissa_royauxi","Actinopteri"
"Potamothrissa_acutirostris","Actinopteri"
"Microthrissa_congica","Actinopteri"
"Potamothrissa_obtusirostris","Actinopteri"
"Tenualosa_toli","Actinopteri"
"Escualosa_thoracata","Actinopteri"
"Ethmidium_maculatum","Actinopteri"
"Gudusia_chapra","Actinopteri"
"Tenualosa_thibaudeaui","Actinopteri"
"Gilchristella_aestuaria","Actinopteri"
"Pellona_ditchela","Actinopteri"
"Tenualosa_ilisha","Actinopteri"
"Konosirus_punctatus","Actinopteri"
"Hilsa_kelee","Actinopteri"
"Anodontostoma_chacunda","Actinopteri"
"Protanguilla_palau","Actinopteri"
"Colomesus_asellus","Actinopteri"
"Colomesus_psittacus","Actinopteri"
"Canthigaster_jactator","Actinopteri"
"Canthigaster_valentini","Actinopteri"
"Polyspina_piosae","Actinopteri"
"Sphoeroides_parvus","Actinopteri"
"Auriglobus_modestus","Actinopteri"
"Carinotetraodon_lorteti","Actinopteri"
"Carinotetraodon_salivator","Actinopteri"
"Pao_palembangensis","Actinopteri"
"Tetraodon_biocellatus","Actinopteri"
"Tetraodon_miurus","Actinopteri"
"Tetraodon_mbu","Actinopteri"
"Leiodon_cutcutia","Actinopteri"
"Torquigener_pleurogramma","Actinopteri"
"Torquigener_hypselogeneion","Actinopteri"
"Chelonodontops_pleurospilus","Actinopteri"
"Arothron_manilensis","Actinopteri"
"Arothron_hispidus","Actinopteri"
"Arothron_mappa","Actinopteri"
"Lagocephalus_sceleratus","Actinopteri"
"Lagocephalus_lagocephalus","Actinopteri"
"Lagocephalus_laevigatus","Actinopteri"
"Tetractenos_glaber","Actinopteri"
"Omegophora_armilla","Actinopteri"
"Marilyna_darwinii","Actinopteri"
"Pelagocephalus_marki","Actinopteri"
"Tylerius_spinosissimus","Actinopteri"
"Electrophorus_electricus","Actinopteri"
"Gymnotus_carapo","Actinopteri"
"Gymnorhamphichthys_sp._NM-2010","Actinopteri"
"Acestrorhynchus_sp._NM-2010","Actinopteri"
"Carnegiella_strigata","Actinopteri"
"Chilodus_punctatus","Actinopteri"
"Crenuchus_spilurus","Actinopteri"
"Ctenolucius_hujeta","Actinopteri"
"Curimatopsis_evelynae","Actinopteri"
"Hydrolycus_scomberoides","Actinopteri"
"Hemiodopsis_gracilis","Actinopteri"
"Hepsetus_odoe","Actinopteri"
"Hoplias_malabaricus","Actinopteri"
"Leporinus_affinis","Actinopteri"
"Lebiasina_astrigata","Actinopteri"
"Micralestes_sp._NM-2010","Actinopteri"
"Myleus_sp._NM-2010","Actinopteri"
"Apareiodon_affinis","Actinopteri"
"Paracheirodon_innesi","Actinopteri"
"Pygocentrus_nattereri","Actinopteri"
"Amblydoras_gonzalezi","Actinopteri"
"Amphilius_sp._NM-2010","Actinopteri"
"Ariopsis_seemanni","Actinopteri"
"Astroblepus_sp._NM-2010","Actinopteri"
"Auchenoglanis_occidentalis","Actinopteri"
"Bunocephalus_coracoideus","Actinopteri"
"Cetopsidium_sp._NM-2010","Actinopteri"
"Chaca_bankanensis","Actinopteri"
"Chrysichthys_sp._NM-2010","Actinopteri"
"Diplomystes_nahuelbutaensis","Actinopteri"
"Hara_jerdoni","Actinopteri"
"Heteropneustes_fossilis","Actinopteri"
"Helogenes_marmoratus","Actinopteri"
"Liobagrus_reinii","Actinopteri"
"Malapterurus_electricus","Actinopteri"
"Pareutropius_debauwi","Actinopteri"
"Pangasius_larnaudii","Actinopteri"
"Pimelodus_pictus","Actinopteri"
"Plotosus_japonicus","Actinopteri"
"Silurus_asotus","Actinopteri"
"Synodontis_schoutedeni","Actinopteri"
"Duringlanis_perugiae","Actinopteri"
"Tetranematichthys_quadrifilis","Actinopteri"
"Trichomycterus_areolatus","Actinopteri"
"Enteromius_pobeguini","Actinopteri"
"Onychostoma_alticorpus","Actinopteri"
"Oreichthys_crenuchoides","Actinopteri"
"Puntius_sahyadriensis","Actinopteri"
"Hypselobarbus_thomassi","Actinopteri"
"Sarcocheilichthys_variegatus","Actinopteri"
"Microphysogobio_alticorpus","Actinopteri"
"Platysmacheilus_sp._ZF-11739","Actinopteri"
"Microphysogobio_brevirostris","Actinopteri"
"Saurogobio_immaculatus","Actinopteri"
"Pachychilon_pictum","Actinopteri"
"Notropis_imeldae","Actinopteri"
"Dionda_episcopa","Actinopteri"
"Luxilus_chrysocephalus","Actinopteri"
"Macrhybopsis_gelida","Actinopteri"
"Notropis_baileyi","Actinopteri"
"Opsopoeodus_emiliae","Actinopteri"
"Cyprinella_galactura","Actinopteri"
"Lythrurus_fumeus","Actinopteri"
"Macrhybopsis_meeki","Actinopteri"
"Nocomis_asper","Actinopteri"
"Notropis_bifrenatus","Actinopteri"
"Pteronotropis_hypselopterus","Actinopteri"
"Notropis_telescopus","Actinopteri"
"Pimephales_vigilax","Actinopteri"
"Rhinichthys_cataractae","Actinopteri"
"Hemiculter_leucisculus","Actinopteri"
"Raiamas_steindachneri","Actinopteri"
"Amblypharyngodon_chulabhornae","Actinopteri"
"Nipponocypris_temminckii","Actinopteri"
"Raiamas_buchholzi","Actinopteri"
"Paedocypris_sp._ZF-12274","Actinopteri"
"Opsariichthys_pachycephalus","Actinopteri"
"Aphyocypris_kikuchii","Actinopteri"
"Sinibotia_pulchra","Actinopteri"
"Syncrossus_hymenophysa","Actinopteri"
"Neohomaloptera_johorensis","Actinopteri"
"Homaloptera_ocellata","Actinopteri"
"Barbucca_diabolica","Actinopteri"
"Homaloptera_confuzona","Actinopteri"
"Yaoshania_pachychilus","Actinopteri"
"Serpenticobitis_octozona","Actinopteri"
"Homalopteroides_smithi","Actinopteri"
"Sewellia_sp._ZF-12283","Actinopteri"
"Acanthocobitis_urophthalmus","Actinopteri"
"Acanthocobitis_botia","Actinopteri"
"Acanthocobitis_zonalternans","Actinopteri"
"Yunnanilus_sp._ZF-12291","Actinopteri"
"Micronemacheilus_cruciatus","Actinopteri"
"Labeo_calbasu","Actinopteri"
"Henicorhynchus_lobatus","Actinopteri"
"Lobocheilos_melanotaenia","Actinopteri"
"Epalzeorhynchos_frenatus","Actinopteri"
"Crossocheilus_latius","Actinopteri"
"Labeo_coubie","Actinopteri"
"Osteochilus_salsburyi","Actinopteri"
"Labiobarbus_lineatus","Actinopteri"
"Labeo_lineatus","Actinopteri"
"Danionella_dracula","Actinopteri"
"Diaphus_luetkeni","Actinopteri"
"Scopelengys_tristis","Actinopteri"
"Notolychnus_valdiviae","Actinopteri"
"Diaphus_chrysorhynchus","Actinopteri"
"Diogenichthys_atlanticus","Actinopteri"
"Myctophum_asperum","Actinopteri"
"Diaphus_gigas","Actinopteri"
"Centrobranchus_choerocephalus","Actinopteri"
"Neoscopelus_macrolepidotus","Actinopteri"
"Myctophum_punctatum","Actinopteri"
"Diaphus_theta","Actinopteri"
"Lobianchia_gemellarii","Actinopteri"
"Triphoturus_nigrescens","Actinopteri"
"Taaningichthys_minimus","Actinopteri"
"Stenobrachius_leucopsarus","Actinopteri"
"Symbolophorus_californiensis","Actinopteri"
"Nannobrachium_ritteri","Actinopteri"
"Solivomer_arenidens","Actinopteri"
"Gymnoscopelus_nicholsi","Actinopteri"
"Lampadena_atlantica","Actinopteri"
"Notoscopelus_japonicus","Actinopteri"
"Benthosema_fibulatum","Actinopteri"
"Myctophum_orientale","Actinopteri"
"Myctophum_nitidulum","Actinopteri"
"Notoscopelus_caudispinosus","Actinopteri"
"Lampadena_yaquinae","Actinopteri"
"Ceratoscopelus_maderensis","Actinopteri"
"Benthosema_pterotum","Actinopteri"
"Notoscopelus_elongatus","Actinopteri"
"Benthosema_glaciale","Actinopteri"
"Repomucenus_curvicornis","Actinopteri"
"Solenostomus_paradoxus","Actinopteri"
"Doryrhamphus_japonicus","Actinopteri"
"Dactyloptena_orientalis","Actinopteri"
"Fistularia_petimba","Actinopteri"
"Phycodurus_eques","Actinopteri"
"Parupeneus_multifasciatus","Actinopteri"
"Neosynchiropus_moyeri","Actinopteri"
"Callionymus_enneactis","Actinopteri"
"Synchiropus_splendidus","Actinopteri"
"Hoplolatilus_cuniculus","Actinopteri"
"Eumegistus_illustris","Actinopteri"
"Taractes_asper","Actinopteri"
"Pteraclis_aesticola","Actinopteri"
"Kali_indica","Actinopteri"
"Sphyraena_japonica","Actinopteri"
"Gempylus_serpens","Actinopteri"
"Promethichthys_prometheus","Actinopteri"
"Thyrsitoides_marleyi","Actinopteri"
"Ruvettus_pretiosus","Actinopteri"
"Trichiurus_japonicus","Actinopteri"
"Assurger_anzac","Actinopteri"
"Evoxymetopon_poeyi","Actinopteri"
"Gymnosarda_unicolor","Actinopteri"
"Icichthys_lockingtoni","Actinopteri"
"Ariomma_lurida","Actinopteri"
"Ariomma_indicum","Actinopteri"
"Tetragonurus_cuvieri","Actinopteri"
"Tetragonurus_atlanticus","Actinopteri"
"Scombrolabrax_heterolepis","Actinopteri"
"Lepidocybium_flavobrunneum","Actinopteri"
"Rexea_nakamurai","Actinopteri"
"Nealotus_tripes","Actinopteri"
"Benthodesmus_tenuis","Actinopteri"
"Diplospinus_multistriatus","Actinopteri"
"Anchoviella_sp._CBM-ZF-12586","Actinopteri"
"Luciocyprinus_striolatus","Actinopteri"
"Epinnula_magistralis","Actinopteri"
"Aphanopus_carbo","Actinopteri"
"Acanthocybium_solandri","Actinopteri"
"Rastrelliger_kanagurta","Actinopteri"
"Sarda_orientalis","Actinopteri"
"Argentina_silus","Actinopteri"
"Bathylychnops_exilis","Actinopteri"
"Dolichopteryx_minuscula","Actinopteri"
"Nansenia_boreacrassicauda","Actinopteri"
"Hippocampus_histrix","Actinopteri"
"Esox_niger","Actinopteri"
"Novumbra_hubbsi","Actinopteri"
"Parahucho_perryi","Actinopteri"
"Umbra_pygmaea","Actinopteri"
"Prosopium_cylindraceum","Actinopteri"
"Schistura_geisleri","Actinopteri"
"Cobitis_sp._CBM-ZF-12302","Actinopteri"
"Microcobitis_sp._CBM-ZF-12379-1","Actinopteri"
"Aperioptus_gracilentus","Actinopteri"
"Acanthocobitis_sp._CBM-ZF-1267","Actinopteri"
"Pseudogastromyzon_myersi","Actinopteri"
"Liniparhomaloptera_disparis","Actinopteri"
"Bhavania_australis","Actinopteri"
"Leptobotia_taeniops","Actinopteri"
"Cobitis_minamorii","Actinopteri"
"Cobitis_sp._BIWAE_type_C","Actinopteri"
"Cobitis_sp._CBM-ZF-13198","Actinopteri"
"Cobitis_matsubarai","Actinopteri"
"Lepidocephalichthys_annandalei","Actinopteri"
"Lepidocephalichthys_sp._CBM-ZF-14149","Actinopteri"
"Labiobarbus_sp._CBM-ZF-11750","Actinopteri"
"Osteochilus_hasseltii","Actinopteri"
"Osteochilus_sp._CBM-ZF-12420","Actinopteri"
"Crossocheilus_langei","Actinopteri"
"Labeo_altivelis","Actinopteri"
"Lobocheilos_bo","Actinopteri"
"Cirrhinus_reba","Actinopteri"
"Labeo_sp._CBM-ZF-11756","Actinopteri"
"Tariqilabeo_burmanicus","Actinopteri"
"Crossocheilus_atrilimes","Actinopteri"
"Akrokolioplax_bicornis","Actinopteri"
"Lepidocephalichthys_hasselti","Actinopteri"
"Pethia_gelius","Actinopteri"
"Labeo_cf._barbatus_CBM-ZF-11784","Actinopteri"
"Labeo_parvus","Actinopteri"
"Acheilognathus_cf._macropterus_CBM-ZF-12465","Actinopteri"
"Percilia_irwini","Actinopteri"
"Bostockia_porosa","Actinopteri"
"Gadopsis_bispinosus","Actinopteri"
"Gadopsis_marmoratus","Actinopteri"
"Maccullochella_peelii","Actinopteri"
"Macquaria_ambigua","Actinopteri"
"Percalates_novemaculeata","Actinopteri"
"Nannoperca_variegata","Actinopteri"
"Howella_brodiei","Actinopteri"
"Tilodon_sexfasciatum","Actinopteri"
"Bidyanus_bidyanus","Actinopteri"
"Arnoglossus_polyspilus","Actinopteri"
"Bothus_pantherinus","Actinopteri"
"Citharoides_macrolepidotus","Actinopteri"
"Crossorhombus_kobensis","Actinopteri"
"Cyclopsetta_fimbriata","Actinopteri"
"Laeops_lanceolata","Actinopteri"
"Lepidoblepharon_ophthalmolepis","Actinopteri"
"Neoachiropsetta_milfordi","Actinopteri"
"Chaenogobius_annularis","Actinopteri"
"Monacoa_niger","Actinopteri"
"Monacoa_grimaldii","Actinopteri"
"Monacoa_sp._JYP-2016a","Actinopteri"
"Macropinna_microstoma","Actinopteri"
"Acanthocepola_krusensternii","Actinopteri"
"Epigonus_denticulatus","Actinopteri"
"Grammistes_sexlineatus","Actinopteri"
"Sillago_japonica","Actinopteri"
"Synagrops_japonicus","Actinopteri"
"Bedotia_geayi","Actinopteri"
"Dermogenys_pusilla","Actinopteri"
"Hoplichthys_gilberti","Actinopteri"
"Lates_japonicus","Actinopteri"
"Uranoscopus_japonicus","Actinopteri"
"Plesiops_nakaharae","Actinopteri"
"Nandus_nandus","Actinopteri"
"Psenopsis_anomala","Actinopteri"
"Callanthias_japonicus","Actinopteri"
"Acanthaphritis_unoorum","Actinopteri"
"Limnichthys_fasciatus","Actinopteri"
"Trichonotus_setiger","Actinopteri"
"Chascanopsetta_lugubris","Actinopteri"
"Calotomus_japonicus","Actinopteri"
"Gymnogobius_heptacanthus","Actinopteri"
"Opisthopterus_tardoore","Actinopteri"
"Dussumieria_elopsoides","Actinopteri"
"Amblygaster_sirm","Actinopteri"
"Setipinna_tenuifilis","Actinopteri"
"Encrasicholina_heteroloba","Actinopteri"
"Encrasicholina_pseudoheteroloba","Actinopteri"
"Thryssa_setirostris","Actinopteri"
"Kraemeria_cunicularia","Actinopteri"
"Schismatogobius_ninja","Actinopteri"
"Schismatogobius_marmoratus","Actinopteri"
"Schismatogobius_ampluvinculus","Actinopteri"
"Halosauropsis_macrochir","Actinopteri"
"Atherinosoma_microstoma","Actinopteri"
"Craterocephalus_eyresii","Actinopteri"
"Gadiculus_argenteus","Actinopteri"
"Polyacanthonotus_rissoanus","Actinopteri"
"Aldrovandia_oleosa","Actinopteri"
"Neocyema_erythrosoma","Actinopteri"
"Gymnothorax_niphostigmus","Actinopteri"
"Glaucosoma_buergeri","Actinopteri"
"Trichonotus_filamentosus","Actinopteri"
"Parupeneus_barberinus","Actinopteri"
"Stethojulis_strigiventer","Actinopteri"
"Amarsipus_carlsbergi","Actinopteri"
"Cheilio_inermis","Actinopteri"
"Pisodonophis_boro","Actinopteri"
"Echidna_rhodochilus","Actinopteri"
"Uropterygius_concolor","Actinopteri"
"Moringua_javanica","Actinopteri"
"Periophthalmus_argentilineatus","Actinopteri"
"Myersina_macrostoma","Actinopteri"
"Trypauchenopsis_sp._G341","Actinopteri"
"Chiloscyllium_punctatum","Chondrichthyes"
"Scyliorhinus_torazame","Chondrichthyes"
"Schistura_fasciolata","Actinopteri"
"Cobitis_sinensis","Actinopteri"
"Paramisgurnus_dabryanus","Actinopteri"
"Schizothorax_chongi","Actinopteri"
"Xenocypris_hupeinensis","Actinopteri"
"Saurogobio_gracilicaudatus","Actinopteri"
"Gobiobotia_filifer","Actinopteri"
"Centrophorus_granulosus","Chondrichthyes"
"Pristiophorus_nudipinnis","Chondrichthyes"
"Ginglymostoma_cirratum","Chondrichthyes"
"Carcharias_taurus","Chondrichthyes"
"Alopias_vulpinus","Chondrichthyes"
"Carcharodon_carcharias","Chondrichthyes"
"Isurus_paucus","Chondrichthyes"
"Lamna_nasus","Chondrichthyes"
"Carcharhinus_porosus","Chondrichthyes"
"Urobatis_jamaicensis","Chondrichthyes"
"Hydrolagus_colliei","Chondrichthyes"
"Codoma_ornata","Actinopteri"
"Tampichthys_erimyzonops","Actinopteri"
"Ericymba_buccata","Actinopteri"
"Erimonax_monachus","Actinopteri"
"Luxilus_cerasinus","Actinopteri"
"Lythrurus_umbratilis","Actinopteri"
"Notropis_asperifrons","Actinopteri"
"Notropis_blennius","Actinopteri"
"Pteronotropis_harperi","Actinopteri"
"Notropis_nazas","Actinopteri"
"Notropis_stilbius","Actinopteri"
"Pteronotropis_euryzonus","Actinopteri"
"Pteronotropis_hubbsi","Actinopteri"
"Ptychocheilus_lucius","Actinopteri"
"Sorubim_lima","Actinopteri"
"Zungaro_zungaro","Actinopteri"
"Hypodoras_forficulatus","Actinopteri"
"Physopyxis_lyra","Actinopteri"
"Anadoras_grypus","Actinopteri"
"Centrodoras_cf._brachiatus","Actinopteri"
"Platydoras_costatus","Actinopteri"
"Rhinodoras_thomersoni","Actinopteri"
"Orinocodoras_eigenmanni","Actinopteri"
"Oxydoras_niger","Actinopteri"
"Agamyxis_pectinifrons","Actinopteri"
"Agamyxis_albomaculatus","Actinopteri"
"Pterodoras_granulosus","Actinopteri"
"Doraops_zuloagai","Actinopteri"
"Doras_carinatus","Actinopteri"
"Doras_micropoeus","Actinopteri"
"Nemadoras_trimaculatus","Actinopteri"
"Nemadoras_hemipeltis","Actinopteri"
"Nemadoras_ternetzi","Actinopteri"
"Opsodoras_sp._GM-2003","Actinopteri"
"Hassar_sp._GM-2003","Actinopteri"
"Hemidoras_stenopeltis","Actinopteri"
"Opsodoras_stuebelii","Actinopteri"
"Leptodoras_hasemani","Actinopteri"
"Anduzedoras_oxyrhynchus","Actinopteri"
"Leptodoras_juruensis","Actinopteri"
"Leptodoras_acipenserinus","Actinopteri"
"Leptodoras_cf._praelongus","Actinopteri"
"Leptodoras_praelongus","Actinopteri"
"Leptodoras_linnelli","Actinopteri"
"Leptodoras_cf._copei","Actinopteri"
"Trachydoras_nattereri","Actinopteri"
"Trachydoras_steindachneri","Actinopteri"
"Trachydoras_cf._microstomus","Actinopteri"
"Ossancora_punctata","Actinopteri"
"Acanthodoras_spinosissimus","Actinopteri"
"Acanthodoras_cataphractus","Actinopteri"
"Trachelyopterus_cf._galeatus","Actinopteri"
"Ageneiosus_ucayalensis","Actinopteri"
"Auchenipterus_demerarae","Actinopteri"
"Auchenipterichthys_thoracatus","Actinopteri"
"Tatia_intermedia","Actinopteri"
"Liosomadoras_morrowi","Actinopteri"
"Centromochlus_heckelii","Actinopteri"
"Synodontis_sp._GM-2003","Actinopteri"
"Henonemus_punctatus","Actinopteri"
"Dianema_longibarbis","Actinopteri"
"Thorichthys_meeki","Actinopteri"
"Amblyglyphidodon_leucogaster","Actinopteri"
"Abudefduf_saxatilis","Actinopteri"
"Amphistichus_argenteus","Actinopteri"
"Rhacochilus_vacca","Actinopteri"
"Embiotoca_jacksoni","Actinopteri"
"Anampses_neoguinaicus","Actinopteri"
"Bodianus_mesothorax","Actinopteri"
"Bodianus_rufus","Actinopteri"
"Cheilinus_fasciatus","Actinopteri"
"Cheilinus_oxycephalus","Actinopteri"
"Cheilinus_undulatus","Actinopteri"
"Choerodon_anchorago","Actinopteri"
"Choerodon_schoenleinii","Actinopteri"
"Coris_aygula","Actinopteri"
"Cryptotomus_roseus","Actinopteri"
"Diproctacanthus_xanthurus","Actinopteri"
"Halichoeres_argus","Actinopteri"
"Halichoeres_bivittatus","Actinopteri"
"Halichoeres_hartzfeldii","Actinopteri"
"Halichoeres_miniatus","Actinopteri"
"Halichoeres_nicholsi","Actinopteri"
"Halichoeres_notospilus","Actinopteri"
"Halichoeres_radiatus","Actinopteri"
"Halichoeres_scapularis","Actinopteri"
"Halichoeres_solorensis","Actinopteri"
"Labroides_rubrolabiatus","Actinopteri"
"Labropsis_australis","Actinopteri"
"Lachnolaimus_maximus","Actinopteri"
"Leptojulis_cyanopleura","Actinopteri"
"Malapterus_reticulatus","Actinopteri"
"Nicholsina_usta","Actinopteri"
"Novaculichthys_taeniourus","Actinopteri"
"Oxycheilinus_bimaculatus","Actinopteri"
"Oxycheilinus_celebicus","Actinopteri"
"Oxycheilinus_unifasciatus","Actinopteri"
"Pseudocheilinus_octotaenia","Actinopteri"
"Pseudocoris_yamashiroi","Actinopteri"
"Pseudojuloides_atavai","Actinopteri"
"Pseudojuloides_cerasinus","Actinopteri"
"Pteragogus_amboinensis","Actinopteri"
"Pteragogus_cryptus","Actinopteri"
"Semicossyphus_pulcher","Actinopteri"
"Sparisoma_chrysopterum","Actinopteri"
"Stethojulis_trilineata","Actinopteri"
"Tautoga_onitis","Actinopteri"
"Wetmorella_nigropinnata","Actinopteri"
"Xiphocheilus_typus","Actinopteri"
"Heteroscarus_acroptilus","Actinopteri"
"Pungitius_pungitius","Actinopteri"
"Etheostoma_radiosum","Actinopteri"
"Ammocrypta_beanii","Actinopteri"
"Ammocrypta_pellucida","Actinopteri"
"Crystallaria_asprella","Actinopteri"
"Etheostoma_aquali","Actinopteri"
"Etheostoma_asprigene","Actinopteri"
"Etheostoma_blennioides","Actinopteri"
"Etheostoma_chlorosomum","Actinopteri"
"Etheostoma_cinereum","Actinopteri"
"Etheostoma_coosae","Actinopteri"
"Etheostoma_edwini","Actinopteri"
"Etheostoma_gracile","Actinopteri"
"Etheostoma_kennicotti","Actinopteri"
"Etheostoma_nigrum","Actinopteri"
"Etheostoma_oophylax","Actinopteri"
"Etheostoma_parvipinne","Actinopteri"
"Etheostoma_proeliare","Actinopteri"
"Etheostoma_punctulatum","Actinopteri"
"Etheostoma_rafinesquei","Actinopteri"
"Etheostoma_rufilineatum","Actinopteri"
"Etheostoma_smithi","Actinopteri"
"Etheostoma_spectabile","Actinopteri"
"Etheostoma_stigmaeum","Actinopteri"
"Etheostoma_tuscumbia","Actinopteri"
"Etheostoma_vitreum","Actinopteri"
"Percina_aurantiaca","Actinopteri"
"Percina_caprodes","Actinopteri"
"Percina_copelandi","Actinopteri"
"Percina_macrocephala","Actinopteri"
"Percina_maculata","Actinopteri"
"Percina_nigrofasciata","Actinopteri"
"Percina_ouachitae","Actinopteri"
"Percina_oxyrhynchus","Actinopteri"
"Percina_phoxocephala","Actinopteri"
"Sander_canadensis","Actinopteri"
"Lepomis_humilis","Actinopteri"
"Lutjanus_campechanus","Actinopteri"
"Morone_chrysops","Actinopteri"
"Plagioscion_sp._BLS-2003","Actinopteri"
"Huso_huso","Actinopteri"
"Prietella_lundbergi","Actinopteri"
"Prietella_phreatophila","Actinopteri"
"Pylodictis_olivaris","Actinopteri"
"Noturus_gyrinus","Actinopteri"
"Noturus_insignis","Actinopteri"
"Noturus_flavus","Actinopteri"
"Mystus_sp._TNHC_25771","Actinopteri"
"Synodontis_sp._TNHC_29344","Actinopteri"
"Kryptopterus_minor","Actinopteri"
"Pangasianodon_hypophthalmus","Actinopteri"
"Ancistrus_sp._TNHC_29347","Actinopteri"
"Acanthogobius_hasta","Actinopteri"
"Sebastes_schlegelii","Actinopteri"
"Synodus_variegatus","Actinopteri"
"Okamejei_kenojei","Chondrichthyes"
"Gymnogobius_petschiliensis","Actinopteri"
"Psephurus_gladius","Actinopteri"
"Acipenser_baerii","Actinopteri"
"Acipenser_nudiventris","Actinopteri"
"Acipenser_sinensis","Actinopteri"
"Laimosemion_kirovskyi","Actinopteri"
"Laimosemion_geayi","Actinopteri"
"Anablepsoides_compressus","Actinopteri"
"Laimosemion_rectocaudatus","Actinopteri"
"Laimosemion_lyricauda","Actinopteri"
"Aphanius_farsicus","Actinopteri"
"Aphanius_isfahanensis","Actinopteri"
"Oreochromis_mossambicus","Actinopteri"
"Pangasianodon_gigas","Actinopteri"
"Anabas_testudineus","Actinopteri"
"Ctenopoma_kingsleyae","Actinopteri"
"Ctenopoma_muriei","Actinopteri"
"Ctenopoma_nebulosum","Actinopteri"
"Ctenopoma_petherici","Actinopteri"
"Ctenopoma_nigropannosum","Actinopteri"
"Ctenopoma_pellegrini","Actinopteri"
"Microctenopoma_ansorgii","Actinopteri"
"Microctenopoma_damasi","Actinopteri"
"Microctenopoma_fasciolatum","Actinopteri"
"Microctenopoma_nanum","Actinopteri"
"Microctenopoma_sp._Mai_Ndombe","Actinopteri"
"Sandelia_capensis","Actinopteri"
"Belontia_hasselti","Actinopteri"
"Belontia_signata","Actinopteri"
"Trichogaster_fasciata","Actinopteri"
"Trichogaster_labiosa","Actinopteri"
"Ctenops_nobilis","Actinopteri"
"Luciocephalus_pulcher","Actinopteri"
"Luciocephalus_sp._LR163","Actinopteri"
"Parasphaerichthys_lineatus","Actinopteri"
"Parasphaerichthys_ocellatus","Actinopteri"
"Sphaerichthys_acrostoma","Actinopteri"
"Sphaerichthys_osphromenoides","Actinopteri"
"Sphaerichthys_selatanensis","Actinopteri"
"Sphaerichthys_vaillanti","Actinopteri"
"Trichopodus_microlepis","Actinopteri"
"Trichopodus_pectoralis","Actinopteri"
"Parosphromenus_anjunganensis","Actinopteri"
"Parosphromenus_ornaticauda","Actinopteri"
"Parosphromenus_paludicola","Actinopteri"
"Pseudosphromenus_dayi","Actinopteri"
"Trichopsis_pumila","Actinopteri"
"Trichopsis_schalleri","Actinopteri"
"Osphronemus_exodon","Actinopteri"
"Osphronemus_goramy","Actinopteri"
"Osphronemus_septemfasciatus","Actinopteri"
"Channa_bleheri","Actinopteri"
"Pseudobatos_lentiginosus","Chondrichthyes"
"Carcharhinus_acronotus","Chondrichthyes"
"Carcharhinus_brevipinna","Chondrichthyes"
"Carcharhinus_falciformis","Chondrichthyes"
"Carcharhinus_isodon","Chondrichthyes"
"Carcharhinus_leucas","Chondrichthyes"
"Carcharhinus_limbatus","Chondrichthyes"
"Carcharhinus_longimanus","Chondrichthyes"
"Carcharhinus_obscurus","Chondrichthyes"
"Carcharhinus_perezii","Chondrichthyes"
"Carcharhinus_signatus","Chondrichthyes"
"Galeocerdo_cuvier","Chondrichthyes"
"Mustelus_canis","Chondrichthyes"
"Mustelus_norrisi","Chondrichthyes"
"Rhizoprionodon_terraenovae","Chondrichthyes"
"Squalus_acanthias","Chondrichthyes"
"Sphyrna_lewini","Chondrichthyes"
"Sphyrna_mokarran","Chondrichthyes"
"Sphyrna_tiburo","Chondrichthyes"
"Rachovia_brevis","Actinopteri"
"Rachovia_pyropunctata","Actinopteri"
"Austrofundulus_guajira","Actinopteri"
"Austrofundulus_leoni","Actinopteri"
"Austrofundulus_leohoignei","Actinopteri"
"Austrofundulus_rupununi","Actinopteri"
"Austrofundulus_transilis","Actinopteri"
"Thalassoma_quinquevittatum","Actinopteri"
"Thalassoma_hardwicke","Actinopteri"
"Anampses_twistii","Actinopteri"
"Halichoeres_maculipinna","Actinopteri"
"Halichoeres_dispilus","Actinopteri"
"Halichoeres_socialis","Actinopteri"
"Halichoeres_pictus","Actinopteri"
"Halichoeres_garnoti","Actinopteri"
"Halichoeres_poeyi","Actinopteri"
"Halichoeres_semicinctus","Actinopteri"
"Halichoeres_trimaculatus","Actinopteri"
"Pseudocoris_heteroptera","Actinopteri"
"Coris_picta","Actinopteri"
"Coris_dorsomacula","Actinopteri"
